,Acetanaerobacterium,Acidaminococcus,Acinetobacter,Actinomyces,Adlercreutzia,Akkermansia,Alistipes,Allisonella,Allobaculum,Anaerococcus,Anaerofilum,Anaerorhabdus,Anaerosporobacter,Anaerostipes,Anaerotruncus,Anaerovorax,Atopobium,Bacteroides,Barnesiella,Bifidobacterium,Bilophila,Blautia,Brevibacterium,Bulleidia,Butyricicoccus,Butyricimonas,Caldimonas,Caloramator,Campylobacter,Catenibacterium,Citrobacter,Clostridium_III,Clostridium_IV,Clostridium_XI,Clostridium_XVIII,Clostridium_XlVa,Clostridium_XlVb,Clostridium_sensu_stricto,Collinsella,Comamonas,Coprobacillus,Coprococcus,Corynebacterium,Cronobacter,Denitrobacterium,Desulfotomaculum,Desulfovibrio,Dialister,Dietzia,Dorea,Eggerthella,Enterobacter,Enterococcus,Enterorhabdus,Erwinia,Erysipelothrix,EscherichiaShigella,Ethanoligenens,Eubacterium,Faecalibacterium,Filifactor,Finegoldia,Flavonifractor,Fusobacterium,Gardnerella,Gemella,Gemmiger,Geosporobacter,Gordonibacter,Gracilibacter,Granulicatella,Haemophilus,Hafnia,Halomonas,Hespellia,Holdemania,Howardella,Klebsiella,Kluyvera,Lachnobacterium,Lactobacillus,Lactococcus,Lactonifactor,Leuconostoc,Lutispora,Marvinbryantia,Megamonas,Megasphaera,Methanobrevibacter,Methylobacterium,Micrococcus,Mitsuokella,Mobiluncus,Mogibacterium,Moryella,Murdochiella,Mycoplasma,Negativicoccus,Neisseria,Odoribacter,Olsenella,Oribacterium,Oscillibacter,Pantoea,Papillibacter,Parabacteroides,Paraprevotella,Parasporobacterium,Parasutterella,Parvimonas,Peptococcus,Peptoniphilus,Peptostreptococcus,Phascolarctobacterium,Porphyromonas,Prevotella,Propionibacterium,Proteus,Pseudobutyrivibrio,Pseudoflavonifractor,Pseudomonas,Pyramidobacter,Rhodococcus,Robinsoniella,Roseburia,Rothia,Ruminococcus,Saccharofermentans,Salmonella,Selenomonas,Shewanella,Slackia,Sneathia,Solobacterium,Sphingomonas,Sporanaerobacter,Sporobacter,Staphylococcus,Stenotrophomonas,Streptococcus,Subdoligranulum,Succinivibrio,Sutterella,TM7_genera_incertae_sedis,Tepidimicrobium,Tindallia,Tissierella,Turicibacter,Unassigned,Vampirovibrio,Varibaculum,Veillonella,Victivallis,Weissella,Zimmermannella
SRR1159426,3.6114612,41.061127,86.65112,11.334005,0.6072948,134.28401,66.747665,0.59626573,26.471504,5.0665402,0.4831041,0.91698235,33.054844,38.29383,0.72042257,2.2783945,2.231171,544.53375,107.1157,94.13388,15.215819,91.052605,0.8034866,0.026310498,3.908073,12.587743,0.06933823,13.515281,88.39306,13.732952,1.140675,22.564632,3.1257179,36.418167,92.405685,196.15674,7.9150133,57.895775,8.769442,1.1322693,1.1895802,44.910847,5.233611,1.6928848,1.1458788,0.4176081,21.538849,60.67214,7.307569,42.92866,8.389081,1.576211,140.2636,3.4297829,0.8888444,5.620238,60.716602,0.42987943,55.26213,76.72564,3.15878,19.335808,9.713854,27.581991,0.58054256,6.041148,151.86343,0.05288215,0.7594745,14.646268,6.582628,1.228958,0.423488,1.2726085,4.892358,8.666808,6.01659,2.8819306,1.8012621,0.56054914,13.164812,5.561485,0.64684504,0.6356639,14.717594,1.1646255,2.1027153,1.9824073,5.4036884,2.310276,0.7198577,20.634464,2.792116,9.620382,0.23443487,3.090288,13.691789,0.42048064,0.20213257,20.315145,20.177908,0.8261507,313.23224,0.9561279,0.8366783,43.4213,10.055706,7.7832127,7.709591,1.9348239,5.7417326,11.665984,182.55711,204.59378,29.965645,96.56355,0.24143702,1.4134909,4.5719,2.674366,7.2146215,1.2385912,29.748255,0.76351696,86.79195,1.2510583,88.15971,1.6009132,8.499563,0.4390556,2190.8093,1.33143,9.881943,3.8421178,28.83754,0.08314033,12.163424,2.3509116,6.5350757,72.7261,4.1419983,23.578459,7.7744975,1.7867166,0.9383633,0.20935147,0.021338306,3.2347791,326.07397,4.7138433,8.359019,13.485596,1.5850574,0.24900384,0.24533771
SRR1159428,0.18890405,108.89509,22381.186,5.6199574,1951.9993,45.77002,36.941788,0.28814703,517.4872,128.87999,0.033217613,0.14327574,4.9108076,7.3665586,0.17211822,2.4439683,245.6142,19458.434,5500.2217,76.58368,17.503872,395.66998,0.9286011,0.03455098,0.1409421,17.910381,0.016603654,0.08231212,25355.984,15.588554,11.803173,20.025599,0.25512686,20.003716,39.01756,773.6137,2.5156715,7.6246786,1.2020314,3.1170526,0.9507912,13765.638,37.73888,1.9695693,0.22248124,0.16154903,410.58978,2199.7346,8.6034565,16.325573,279417.7,0.6935366,49.684494,5.874934,0.26014727,0.88327783,3693.0808,0.01532634,4360.1206,186.74933,0.8740192,1897.925,14.3822775,1335.8239,23.704624,260.4527,106.77004,0.0070279404,0.07834381,67.24835,25.025696,0.3501826,0.16101135,0.08195619,0.38605443,2.1706676,0.9348115,172.57767,2.0001285,467.48795,109.5259,5.4821672,0.120338485,0.27238613,0.7153181,0.061050996,194304.97,3.8738527,1.5287615,4.7145996,1.4515043,13.438124,7.4719334,12.858957,0.057749502,51.782677,1251.8239,0.09070973,0.18446621,3.9117057,56.517437,0.16337083,6064.698,1.280807,0.12435235,108.55084,17.179535,1.0616302,19.172348,353.067,1.9394987,674.7537,83.035,84.27345,731.3271,1063.6445,0.5865484,2.62598,0.52256006,0.49711078,451.03168,682.3184,114.26997,0.026026286,359.24118,0.37267104,194.10326,0.55320174,0.9059963,16.396467,2.078987,0.24091093,6622.232,0.26975504,5461.7773,0.0019303581,4.4777975,4.5296474,2739.819,386598.03,1.26896,11.333225,12.100616,0.7735143,9.576249,0.01571147,0.0042739226,0.16007163,3144.9863,35.039467,405.18335,12.736758,0.05098658,0.19639634,1.1985474
SRR1159431,0.07948216,43759356.0,566066560.0,4.317388,4.2950792e+30,3.6450071,25505640.0,1.7832407,106671.77,28892.484,0.004065551,0.11965624,6171.9546,130.79076,0.054270703,21.141485,348766.6,8521171.0,46665590000000.0,177.00305,436.89,65841.945,11.485522,0.006290481,0.59794873,11.26156,0.13048117,0.047745943,36165460.0,826.08923,0.14723158,21.860075,0.017482663,169.43535,7.5290384,16911.768,2896.9304,83.51261,2.6896803,0.21816194,0.04272833,349738850.0,149366.36,0.04470762,0.0015952408,0.0089076795,101.93786,25424.643,37.945778,211.18921,171.88792,0.004241659,0.14055309,0.140598,0.0034332003,0.47224554,614166.7,0.00065025844,82745260.0,200856.8,108.57815,4923334000000.0,31.215694,243286200000.0,4435.6895,117.36856,2036.1602,0.00016901738,3.2078846e-05,1731396100000000.0,75.71959,12.670724,0.00020678782,0.00012751242,0.06070716,448.47855,0.65120757,16.629086,0.0033911043,232507320000000.0,2916.597,0.10741224,0.00048042013,0.00044263518,0.11917096,0.027476845,8282643000000.0,1543866200.0,0.025461888,8.462377,0.80068636,72277.66,526.8806,396.64713,0.037259288,136442.3,7.9513664e+24,0.050027505,0.2053781,24.352571,14.644301,0.021590373,177722.97,0.008177678,1.822965,1748.8342,336.21808,5.656938,465481.8,13628909.0,17.719042,7669712.5,4.3506936e+19,1626.4014,23572.791,92224.18,0.013180006,3673449.8,0.1770716,0.108986355,404899.1,32.01104,73623260000.0,0.00076622807,47583.56,0.01820374,23358.803,0.46586528,0.00034179518,26245.438,inf,0.0031207744,21655149000.0,0.023251815,7917.1562,0.0004895046,5548.29,13.547613,988036.8,19273.555,1922.207,1.9202795e+20,3689.832,0.15634215,291.0629,0.0022690939,0.000643574,0.036009915,11189.074,26319.639,92697.7,42.884537,0.08780998,0.036063425,364786.34
SRR1159434,1.4018368,109.994835,5632.0903,4.9174275,270.987,72.906845,549.011,0.41362494,209.36671,131.79788,0.11602778,0.8196239,191.28775,18.322313,2.5385013,3.0825524,50.93824,1816.7515,829.8013,50.602825,17.735424,249.66245,3.6020303,0.02850326,0.47856125,19.56818,0.13267499,1.1765625,502.0813,23.654646,0.37574017,10.781365,0.5089225,4.2726364,10.040311,438.3273,20.150995,4.884118,2.7202706,0.7033198,0.29184446,71.083855,6.636917,0.6565322,0.16099156,0.42045778,34.24606,118.08071,26.114231,32.142944,1.575268,0.28927892,6.807469,4.0919952,0.14151329,2.645751,59.187805,0.14395286,152.28871,230.59276,3.1781414,141.13663,7.356933,118.69569,2.057199,5.7474346,146.293,0.014351253,0.035022613,6867.3384,20.26748,0.87766844,0.12890111,0.07353792,0.8798208,15.515497,1.3233844,1.4577534,0.8884123,0.7880667,3.4188275,1.289025,0.11030912,0.107829176,4.16855,0.85337824,1237.4967,13.288527,0.9967312,0.98870724,0.68443847,7.027373,6.319893,12.760314,0.13939808,18.739521,10166.509,0.08857075,0.37387177,11.941784,77.374626,0.84300256,232.18614,0.44957736,2.7065113,48.114975,9.833039,7.1900754,184.63106,10.400099,3.1966631,35.800842,67.9614,58.98011,140.0204,1784.8843,0.09289554,0.5399662,3.1081176,0.8792352,1328.5043,18.336937,153.11958,0.13080917,206.82587,0.22372307,113.74591,0.4744239,0.30314368,8.836219,53.93301,0.37292576,61.222824,0.67081976,8.286171,0.021058302,31.810225,3.2777922,82.61346,32.25698,8.275107,64.88506,40.234295,0.19594729,4.3004937,0.10981225,0.007721692,0.5945179,471.56683,11.289028,40.655846,3.7979722,1.1808318,0.44484004,2.1697695
SRR1159437,1.1152062,7106591000.0,77218.9,43.814648,11.1796255,3787.663,11963.066,1.1076611,11959.237,386.0293,0.057173077,0.7828314,4979767.0,1695.5302,0.2720608,0.9038128,1.8477832,12627.675,11717.139,124.5198,119.37997,664.8897,29.842531,0.0041448646,2.5191448,380.32373,0.017040985,8.680809,482.68604,62.63652,0.093995504,27.655119,0.59180415,254.32964,1394.6041,5822.7236,142.57814,97.85456,9.301568,2.185841,4.433631,712.2335,118.76086,0.7624225,0.16331823,0.23263219,692.99164,1846.4108,163.27147,436.3754,2107.963,0.3515605,149.07765,2.331282,0.27329394,252.26395,1304.0137,0.021691903,236.3618,398.30045,3485.5967,307.22073,164.2485,465.74524,1.6043779,34.994072,21978.264,0.0038330485,0.13059126,153.12996,8.618663,1.3234178,0.06140643,0.19444701,2.4424314,80.724686,594.3802,3.6343045,0.7153269,10078.252,3844.0771,2.6903512,0.09550244,0.10168055,1639.4679,0.5840178,19187.898,155.66077,7.5456853,2.6614125,0.34863892,331.6923,34.363304,37.665585,0.022335121,12.882878,3218069.8,0.03435223,0.08838325,680.09863,214643040.0,0.35068938,40502.86,0.89400005,0.56871593,1733.3823,200.57338,78.13046,46.70674,86.35954,10.55325,420.8169,11289.381,3739.2153,7279.924,3076.8215,0.029720116,37.12917,1.25487,1.7494569,579.2849,20.573664,2103.5461,0.08331375,1001.7976,16.819466,338.00815,0.3309359,27459.072,3.5661392,6047905300.0,0.13152476,41.630768,1.994579,24783.379,0.009953199,122.170715,6.466545,1128.0184,799.17377,542.5072,539.20404,73.493576,84.78262,1.063707,0.011505526,0.0018359829,0.8299163,4017.2673,2725.9788,56.64753,12.148184,2.2346182,0.16514431,118.77294
SRR1159440,1.1527556,9.044262,28277.244,4.7419996,0.90592027,69.6846,50.843525,0.17113867,206.95567,152.70174,0.11885261,0.6424398,4.017718,5.937082,0.955119,9.358952,15.703034,732.7456,225.7827,43.695217,12.808735,138.5023,0.7140059,0.052839205,0.48240042,15.306956,0.077016175,0.3909294,414.75488,25.666037,85.0048,28.68971,0.7035265,5.7059555,7.6763196,254.50604,1.9418412,7.7095428,3.9973466,7.559706,0.27774018,25.272484,9.349359,5.151193,0.43127835,0.35355836,9.513472,40.16447,10.831731,9.742376,8.533478,3.4909816,41.95073,10.01901,0.59902716,2.1629264,105.13547,0.15730393,139.46123,96.269875,1.8332279,12.029519,8.498829,63.725094,5.985295,11.394608,22.771467,0.022491183,0.10509541,17.972239,65.5327,0.65642464,0.66069365,0.5800933,0.93804175,5.4579663,1.5668584,24.486782,2.7217517,0.11171257,33.496746,2.50036,0.10601281,0.19368456,2.8036199,0.18386385,58.884777,1.363078,3.3321655,0.98409706,1.1320184,2.3289366,5.219337,27.127676,0.4544261,21.276306,278.5808,0.23416573,0.33568963,2.7727122,7.883009,0.65071315,174.01009,1.5463314,0.37536377,14.4023905,2.8697047,1.6165833,7.888184,11.395816,4.008383,37.663303,10.48354,20.646091,221.3484,359.4198,0.16644324,2.6752572,1.2136681,1.511843,216.94421,113.95305,24.606825,0.15568972,149.9249,0.60912454,69.078476,2.0581388,1.8341187,5.442727,2.3941915,1.0731981,31.983303,0.99438053,5.204389,0.026839329,8.1751995,5.5660796,86.4669,1176.4418,0.628117,8.8929,4.8041515,0.26791537,13.78563,0.10389049,0.04664978,0.40274578,445.0336,6.3291907,38.07667,2.2111878,0.5489314,0.44925663,0.5911869
SRR1159443,0.54035634,35.182056,1363.885,3.405117,26.316658,2836.7336,124.80545,0.51965904,12837.312,36.3697,0.07691801,1.032992,98.499,14.522106,0.25195768,2.0745983,30.88437,4910.432,118.94346,26.725626,18.37658,225.36125,0.7164765,0.015221553,1.2320858,24.217299,0.026706249,0.19264998,402.46548,209.23663,8.13854,14.180172,0.6383675,6.10123,14.373636,610.2738,4.866108,39.428204,5.4235544,1.6574353,0.6347495,71.43657,3.541597,1.3161573,1.123566,0.54369473,4.7650557,82.72489,3.0625525,20.353386,1826.2219,1.5803136,108.52463,5.201356,0.2515577,2.0635521,121.236115,0.07535104,65.9534,130.00084,0.9513978,9.029057,36.02477,22.875679,2.4881108,1.693489,31.294462,0.010483129,0.077083565,182.44855,1.2147291,0.91781014,0.56548595,0.46538448,0.4005713,9.042254,1.9564593,4.3183794,2.3881733,1.3765676,9950.088,2.8632936,0.102623835,0.17870876,2.4331813,0.23925285,43.33992,3.2279766,623.5486,1.7498441,1.0918897,10.550896,8.24208,41.227047,0.05574221,3.345724,12.58896,0.15683125,0.14088427,3.011152,316.47137,0.18278733,44.589172,0.47846502,0.20935294,40.936874,7.743103,2.0401456,128.55348,2.516086,2.2568555,56.092083,40.463203,27.660652,308.1692,652.87024,0.07542151,0.9222442,2.197448,0.59774625,192.42464,90.46327,205.02881,0.09873557,245.2368,0.20793772,65.826996,0.64193106,0.6651303,5.832803,4.726539,0.36924875,45.82307,0.5178141,46.99287,0.010227045,7.9483666,4.414407,92.908356,216.59488,3.044981,3.7761767,7.3043075,0.71541536,0.9536894,0.02912751,0.014486586,0.16121972,459.72818,1040.0526,78.5116,12.362304,0.89513576,0.23129344,0.26129797
SRR1159446,12.181463,209.36775,20419.22,43.01563,2.0114653,1458.7166,72.81355,0.49664408,1139.9409,23.007084,0.08510436,0.4156246,4.566584,39.469276,0.62213933,3.3159096,7.9720097,5618.333,280.383,382.9956,6.9697676,160.54286,0.9367626,0.045611158,9.519766,7.2097936,0.034349468,2.4763381,308.7282,14.823885,30.831894,17.39676,1.4275285,49.645695,3672.195,1033.8094,4.5147324,46.393677,90.86382,55.89367,12.485416,38.02633,286.29617,4.034133,0.7220458,0.35626283,63.530323,980.56714,9.251774,33.23891,137842.53,16.566042,46.071476,24.210562,1.9854944,0.33438772,21676.201,0.30967984,71.26417,36.770714,0.3373233,654.2,5.261189,56.560226,5.8166924,21.792246,17052.963,0.038624346,1.2558919,42.236534,10.29457,0.15818886,0.94771814,1.9903682,6.2104425,1.0030211,1286.4889,28.60122,9.6524315,4.848572,239.97948,7.8388615,0.6529161,0.6403849,6.395638,0.35850254,4.1462326,0.60100275,122.78027,7.1941147,1.5150422,58.332058,1.4717724,7.3681364,0.07779516,0.9504199,25.025366,0.21894334,0.050022148,8.606989,157.85721,0.26909718,2822.2039,14.170554,0.42371318,59.66556,14.703209,2.0524137,8.59837,7.72336,23.471685,56.410477,14.91459,26.97554,67.10049,146.32898,0.14372878,5.474735,1.3751719,0.7734061,10.26313,259.6671,2422.2476,0.21358737,119.63318,1.1390437,682.6784,1.0198259,1.6199493,0.7392191,1.0546471,1.6881944,33.496334,1.5449296,24.74132,0.01156784,6.4128437,5.2068877,260.32632,8461.667,1.172252,21.65186,2.128756,2.5871859,2.8872557,0.59273535,0.011979797,1.6200787,470.351,2.799994,13.229288,19.582544,3.4969304,0.36098072,0.09898141
SRR1159449,8.696829,1.8988525e+20,71121.77,0.4808613,6.069783e+27,9215727000000000.0,61865.0,4.389683,106251.48,8237959.0,0.012108042,0.23783164,198579.77,2077.5925,0.671266,1.7170117,18.287352,132986.6,57903724.0,44.562355,1600.7181,3030.447,5.045016,0.0022432548,4.7883134,88.62673,0.038074397,0.11923691,9249.633,3416.992,0.0003640569,16.279644,0.31187576,773.4371,199.9378,17393.658,6731.373,797.52057,0.19982961,0.06337505,4.8714128,686551.5,4610.4497,0.0446145,0.0021575203,0.002916891,6908.2144,2971582.2,51.146194,1114.4581,1.4451505,0.05404398,0.038916342,0.10575327,0.0052070715,0.1417866,1553841.5,0.0022045595,364.61234,112308.64,20835.889,28276594.0,16.674015,55241855000.0,188.48112,12.681408,3215.8147,0.00033219074,0.00026837463,319.7788,11787.325,33.047626,0.00041663065,0.00047219923,0.6470115,3.3788912,2.3410769,38117.086,0.004399872,inf,314.05264,0.14267214,0.0009326079,0.00038198222,2.156227,6.2909327,7.286358e+18,1244.8052,0.04054102,0.12327439,0.22519006,222183.83,1.2665666e+16,10.736395,0.011655748,47.184597,13.821597,0.027170442,0.30324507,2303.723,1.5488454,0.036588565,44916.652,0.024079552,0.10510313,509396.62,47880.78,4.1368756,188858.03,3103.448,10.54832,5114900.5,499557.0,3657.537,3020009.2,13289470.0,0.0072492124,inf,0.57498235,2.363984,418.17526,829.65027,2.5790325e+22,0.0048375046,771466.06,2.8307233,3276.7734,0.08675795,1.8304075e+16,2270.5642,inf,0.00088228664,90.03958,0.18981041,8.349365,0.0015608456,394.16626,3.0722857,71.73882,52262.117,943.83405,2.186227e+19,2123.767,755091800.0,443.17676,0.00013223234,0.00037393955,5.547411,32761.31,3.5012264e+16,319.24945,784.1658,0.07002546,0.013474739,291085.97
SRR1159452,2.9995506,681380.4,3630.3833,11.365907,7.192864,5686153700.0,4095.3325,1.338802,21029.318,187.19217,0.12553506,1.0270491,250510.73,634.48047,0.47956553,3.16649,2.672829,11359.659,5600.765,545.16754,154.34546,659.97955,1.975103,0.0047174394,1.2861252,5496.441,0.017115451,177.57616,641.26984,116.84423,0.26822478,55.333805,1.8817372,473.29535,490.3141,5033.1196,105.96135,1928.6975,20.90457,0.31515262,15.024887,594.20447,20.9105,0.9062802,0.6304205,1.968908,68.78369,6353.607,89.01151,408.84665,45.27546,1.4917452,228.67542,6.3950324,0.19255236,7.6016107,656.1681,0.111545615,282.8407,408.23947,11.572664,2474.2048,24.0745,130.51797,0.9162074,15.903823,3716.9482,0.0114417225,0.17604692,487.58398,10.220211,3.2831576,0.09229462,0.26075718,6.185489,27.18865,24.990501,6.026954,1.3105909,0.49870533,265.73065,5.541013,0.14681749,0.119210005,108.62662,8.791067,61.31138,17.927992,8.98153,1.8452992,0.20723471,86806.6,19.805887,15.1720495,0.06766473,8.637344,91.87887,0.118343234,0.09695556,227.11823,870610.75,0.533203,1701.1499,0.45601565,0.6666536,3043.7615,1396.8967,23.736061,1511.3093,6.236603,27.678354,951.0065,3613.4478,7400.8115,1457.7733,4887.906,0.02352216,5600.6396,130.78542,3.487251,13.083409,95.4009,2646.819,0.2195275,3010.4128,7.8480577,299.01703,0.49904805,2614725.0,3.0486531,167306820.0,0.2537355,26.444805,2.3232572,1763.7167,0.009159209,77.832146,3.8972337,318.23172,5412.761,19.237959,4732.42,47.540234,28.75196,2.0923629,0.017868666,0.0016753443,45.929535,6296.108,686026900.0,129.85674,248.60779,25.994179,0.08175117,5.141491
SRR1159455,0.082204126,69714.75,180041260.0,36.18837,inf,3274444.0,164322.64,0.3800361,4.9000184e+19,69192.64,0.008569581,10.645045,41976.633,1547.5211,0.3381073,4.2431846,752662700.0,5284598600000000.0,29260840000000.0,2688.924,3135.7568,150259620.0,0.6572075,0.00057228666,0.06911339,419.27582,0.0071233213,0.060363997,1472092400.0,116936.805,0.5930765,803996.25,0.32984295,18937.504,1368.0413,2914121.8,973.6419,451.0199,19.330359,0.364528,0.18912785,52777007000000.0,30.15788,0.11269883,2.9957309,20409.445,3533.7551,43629.85,28517.137,90490.086,inf,0.12430964,67807.65,3298.1667,0.026376275,3.0564756,57010.332,0.0022212113,18469034.0,54748.832,0.22204016,47192.062,1467.0872,86029.414,3.845301,15.228655,253613.34,3.1531043,0.010062014,9.668144e+24,6.773374,5.8664737,0.06907113,0.022396298,0.11359795,951.2637,1.1850078,85166.37,2.4469981,1.0858112e+31,1007374.75,47.998627,0.018879237,0.059996136,1.8102099,0.030071368,5.350745e+23,1051.4995,1267.8065,4.1137342,0.8651653,3184.9648,224.18253,417.7968,0.004990454,41.947563,2.8461968e+27,0.016365558,0.04468647,9.188972,108911720.0,0.06355843,344007.3,0.08327505,0.21868716,1163.7961,96.119644,4.168279,244864250000.0,53.73164,2.7730253,16025569.0,24248730000000.0,746.1595,8068714000.0,564896.3,0.030240616,0.35037437,77.149895,0.4600789,253542760000.0,299746.7,9310.695,0.019666767,49074.22,0.028890925,6827.4785,0.18009599,0.33426586,208807.34,2.087057e+28,0.07444041,7097492500000000.0,0.20907557,5133153.0,0.00020396462,1125.447,26.37588,14055.767,281932320.0,44.455025,100895.13,149.70026,1.1894146,0.69291705,0.0011998628,5.6978803e-05,0.053223517,1381396.5,1.1416911e+32,8.86435e+22,309.364,0.6498551,0.11101103,1057521340.0
SRR1159458,6.0526843,3.805983e+27,19482174.0,11.62085,2.1657138,9761359000000000.0,62632.055,8.283855,417893.03,175930.23,0.006781409,0.11248204,49815532.0,988.8934,0.12191448,15.445993,990.40564,98023.25,459800900.0,340.71246,1943.9192,7959.119,259.6724,0.0028223428,13.505921,5795.6553,0.011628084,0.3253641,18801.826,151.85089,0.0031470938,23.219759,0.10851306,340.4184,35675.133,22262.527,2857.1704,75181.945,3.012154,3.2079628,24.875107,9760501.0,35788.27,0.87936366,0.0011670298,0.0012223456,3110925.5,49957190.0,287.47522,1035.0342,19507.797,0.16372156,37.7666,0.14051446,0.027443506,0.2940697,6677248000.0,0.0031067892,2414.3909,39628.44,2.3537806e+18,108874.41,21.048723,79909710000.0,7.213912,3566.767,67995.266,5.476096e-05,0.0009117386,120138360000000.0,30349.457,8.132929,0.00052123785,0.0017719242,1.5410744,9.7975235,149.77895,529.36584,0.03788981,inf,1728350.0,0.29487276,0.0007169914,0.0008305658,53.337082,14.249537,139543400000.0,241.58366,0.23009394,0.14577639,0.28845835,77752.82,2903351600.0,386.19366,0.09819662,629.6205,1267.0002,0.046736807,3.871692,381010.8,461715400.0,0.03537164,1729005.9,0.08923876,2.5937943,542206.5,2089.0466,38.351032,23577.994,47983.15,135.98639,234891.92,15954285.0,17813142.0,1641985100000.0,298718.56,0.001560477,inf,0.16604237,4.802274,867.8505,52896.395,183016300.0,0.0030994157,261194.86,1298.6855,5192.6855,0.737395,1.0159525e+18,11.452755,inf,0.0019857334,179.73877,0.47330737,89.590034,0.0008535158,377.12836,15.135123,87569.54,1141459.1,194.70474,10115502000.0,1922.3473,94276.3,7850.571,0.00031004078,0.0006242085,1.6438828,40853.63,2369.957,1507.9899,23023.59,0.058415297,0.007540781,5.1506314
SRR1159461,0.17214555,156200820.0,112803.664,0.74628645,inf,5.564814,1168415200.0,3.4189284,170938.47,17378.166,0.011093192,0.40596783,12362674.0,245.71103,0.116563186,1.443554,340.95184,736494.4,36724.664,9.988295,1698.8301,27319.066,1.7786397,0.0026164674,1.7621762,19.861706,0.12980764,0.15104763,349802.9,2964.1733,0.00081117806,27.338108,0.07020957,1271.7319,20.458523,7333.61,62073.098,546.5211,1.0231204,0.07599883,0.11363303,21713440.0,299.82465,0.009617547,0.0070291553,0.014341692,133.17796,16020.501,26.62678,653.44116,6.429534,0.0037113866,0.18175384,0.1435301,0.0043436284,1.3553164,4651.528,0.0022757826,4228.6333,35351.543,10.666392,17662690.0,24.434254,876344300.0,18.529955,9.399434,903.4568,0.00022061603,0.00012379706,3226441.0,5.1351523,32.11914,0.00022403315,0.0008071063,0.05596398,32.62589,0.50397813,22.259598,0.0059605064,9.515467e+32,25744.568,0.15003306,0.001969272,0.00080050156,0.82275873,0.09352666,1.3295611e+18,6124225.0,0.70920783,0.101297736,0.35355073,6519.555,1257.0568,12.225563,0.011147606,1031.6373,20343652.0,0.027389372,0.13014603,155.018,260.40988,0.041000113,2202.8943,0.005253318,0.21029775,1174.6327,627.3332,3.7459114,5503.332,40.61258,5.2033587,55321440.0,1789733300000000.0,6760.4077,7883.5166,240896.11,0.00918018,11.655539,0.7632846,0.18675953,1474.2513,1.8522279,4030396.2,0.005823965,90735.85,0.023450617,9158.789,0.07120078,0.025989171,13969.317,inf,0.002902687,5068.26,0.07062428,175.21185,0.0019084644,2376.6575,3.7500868,108.42236,356.57037,816.0357,1.4503407e+22,753.6355,5.9274397,6.4104595,0.0009498868,0.00069700915,0.13455416,14254.725,1094194500000.0,371.10168,257.50223,0.10766527,0.030574022,36054.79
SRR1159464,0.487771,4664.4155,90459.664,3.3779306,563.6156,38082650.0,1640.3767,0.21594559,1146.4342,162.65262,0.105948836,0.2931454,172.92117,47.56881,0.9578638,1.7254462,11.505856,153519.16,120302.57,313.3535,1347.027,889.7924,0.1888056,0.002839738,0.71461815,6385.2544,0.0023202735,0.2721967,4637.953,115757.95,3.729384,21.746775,2.4767752,49.35966,1856.89,7867.5093,117.50195,73.454575,9.900972,1.7324158,3.608241,844.5519,3.6662292,1.4812294,0.4497782,2.1662903,5407.7715,156732.67,51.547756,144.31212,17.265467,1.535175,658.76733,20.424637,0.30077046,98.41631,3749.161,0.07869628,2230.1035,1026.3794,51.457645,481.56134,26.322388,124.58236,3.0787456,4.5231442,2173.165,0.0038550755,0.28355485,5682.81,23.915361,13.749818,0.872235,0.26463833,1.2766402,8.43582,0.94414294,37.42373,5.596286,441071000.0,94.36492,691.0075,0.08755961,0.40855423,18.149471,298.34784,3.3677738e+16,4.997001,141.8485,1.1262006,0.4095133,163.48842,7.851751,16.997147,0.012956287,278.60007,1.2078639,0.01874508,0.2624001,228.54561,2367.827,0.55464625,17032.732,2.6953368,0.4655229,13052.237,187.08202,1895.496,38201.36,10.7273855,3.9422677,796.8589,43.131077,1522.3964,5211.7603,2907.7249,0.050769538,10167.403,77.00384,3.52639,910.0537,41713.383,29969.627,0.08408593,6797.644,1.778971,341.00095,0.18274195,11.267093,33.70072,4082.4468,0.31013912,25.302053,0.9252391,1024.6067,0.002460177,116.802635,1.8646102,222.70972,48380.824,1417.9828,34.384445,157.14064,31.901627,0.48630264,0.0017102457,0.00075978803,0.32425636,21429.924,1634.7465,2284.5237,19.739973,0.14587556,0.35530514,5.8199434
