"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"SRR1159437",4,0,9,0,0,0,221,0,0,187,0,30,4,160,0,0,0,1336,3,0,3,667,0,0,33,0,0,0,10,0,0,0,0,316,112,875,7,78,0,0,23,1034,0,0,0,0,0,273,2,84,0,0,0,0,0,0,157,0,0,3611,0,556,20,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,48,0,0,0,0,29,38,0,0,1807,834,0,1091,1559,0,0,0,0,0,0,4,0,3324,0,466,0,0,0,0,0,10,0,0,0,0,0,2,548,0,0,0,0,0,0,0,0,310,0,6,42,0,0,0
"SRR1159440",0,0,36,0,0,0,7,0,6,785,0,0,3,7,0,0,10,266,118,0,1,21,0,0,0,0,0,0,888,0,0,7,0,0,0,360,0,45,0,65,0,0,6,0,0,0,0,230,5,36,0,7,0,0,0,0,18,0,18,51,0,0,2,2561,51,91,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,10,13,0,0,861,0,0,0,3,0,0,8,0,0,2,0,0,0,119,39,770,148,0,2552,1525,0,0,0,0,0,12,354,0,23,0,20,28,0,0,0,0,3536,16,0,0,0,0,256,27,0,0,26,0,71,0,0,0,3597,8,0,4,0,0,0
"SRR1159443",0,0,20,9,0,0,0,0,0,389,0,0,0,6,0,0,0,403,734,0,0,16,0,0,0,0,0,0,1115,0,0,0,0,0,0,271,0,23,0,0,0,0,0,0,0,0,0,531,4,0,0,0,0,0,0,0,117,0,400,272,265,689,0,0,55,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,68,974,23,0,2448,4754,0,0,0,0,0,0,55,0,595,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,34,0,0,0,5327,0,0,0,0,0,0
"SRR1159446",0,0,103,0,0,0,0,0,0,99,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,10,3,0,0,0,0,13,0,38,0,0,0,7,17,0,0,0,0,0,15,0,10191,0,0,0,0,1340,0,11,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,11,0,0,26,8,8,0,5,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,1843,0,5,15,106,0,0,0,0,18,0,163,0,11,0,11,0,0,0,0,0,0,0,66,0,0,0,0,3819,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0
"SRR1159449",0,3,3,6,0,0,270,0,0,72,0,0,75,38,4,177,0,3560,63,110,5,619,0,0,0,2,0,0,95,0,0,46,0,0,122,1784,0,23,0,0,0,1025,0,0,0,0,102,0,0,35,0,0,0,0,0,0,0,0,251,2909,0,103,64,12,0,0,0,0,0,0,0,6,0,0,43,3,0,0,0,0,28,5,0,0,0,72,0,0,20,0,0,10,0,0,0,0,0,0,0,134,0,0,109,0,0,106,329,121,3,0,0,78,474,741,331,165,0,0,0,0,0,0,2,0,1617,0,1688,0,0,0,0,0,7,0,0,0,17,0,0,27,0,0,8,0,58,0,0,0,1502,423,73,151,0,0,0
"SRR1159452",17,168,15,0,0,0,213,0,0,182,0,0,4,39,0,0,0,2755,23,0,2,725,0,0,0,19,0,0,990,0,0,18,0,5,38,523,164,403,31,3,0,15,522,0,0,0,0,310,15,110,0,0,0,0,0,0,7,0,115,1186,0,650,17,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3576,0,0,0,0,0,3,15,0,241,0,0,0,33,0,0,6,0,0,200,0,5,0,146,6,661,190,0,819,633,0,0,0,0,0,60,1,0,516,0,660,0,0,0,0,0,10,0,0,0,0,0,0,691,7,0,34,0,371,0,0,4,988,0,0,0,0,0,0
"SRR1159455",0,0,3,0,0,0,0,0,0,94,0,0,0,0,0,0,0,163,0,0,0,347,0,0,0,0,0,0,2146,0,0,0,0,0,0,588,0,16,0,0,0,30,0,0,0,0,0,434,0,116,0,0,0,0,0,0,89,0,174,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,10,0,0,0,0,0,0,256,0,0,0,6,0,0,0,92,23,0,0,279,12488,0,0,0,0,2,0,4,0,131,0,1029,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,1010,0,6,0,0,0,0
"SRR1159458",24,0,337,0,0,0,40,0,0,9,0,0,117,0,0,0,0,3320,216,0,0,539,68,0,8,0,0,0,17,7,0,0,0,26,0,2115,25,0,0,0,0,18,0,0,0,0,13,10,0,178,0,0,0,0,0,0,207,0,0,3468,0,22,0,0,0,0,0,0,0,0,0,103,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,105,0,0,74,175,0,0,0,0,0,0,41,14,34,0,0,0,0,5,0,209,0,2305,0,2450,0,0,0,0,0,0,0,28,0,0,0,1,18,0,0,143,0,26,0,0,0,3128,0,0,0,0,0,0
"SRR1159461",0,0,27,0,0,7,14,0,532,147,0,0,36,231,0,0,0,378,137,271,0,656,0,0,0,0,0,0,0,0,0,20,0,0,32,865,91,0,46,0,0,465,43,0,0,0,0,378,26,641,0,0,0,0,0,0,83,0,9,2885,0,0,0,11,0,0,625,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2144,0,0,0,0,0,0,0,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,5125,0,0,0,0,6,0,23,0,2306,0,852,0,0,0,0,0,0,0,0,0,0,12,33,376,5,0,10,0,0,0,0,0,153,0,0,189,0,0,0
"SRR1159464",0,0,180,38,0,0,4,0,0,5,0,0,0,0,0,0,0,1932,0,0,0,542,0,0,0,0,0,0,1445,0,0,0,0,0,0,180,0,0,0,0,0,0,53,0,0,0,0,8,101,92,0,0,0,0,0,0,10,0,0,22,0,14,0,1099,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9125,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,8,0,0,77,0,0,376,4,0,0,0,0,13,537,0,0,0,0,68,0,41,0,731,0,594,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,20,0,0,0,2474,0,2,0,0,0,0
"SRR1159467",37,0,275,0,0,0,986,0,9,15,0,0,147,0,0,0,0,2720,6,599,0,772,0,0,0,8,0,0,23,0,0,182,0,0,23,748,5,16,0,0,0,182,163,0,0,0,0,944,14,985,0,0,0,43,0,0,18,0,269,1235,0,0,0,0,0,7,21,0,0,0,5,0,0,0,0,0,0,0,0,0,58,0,0,0,138,0,0,0,0,0,0,22,0,0,0,0,0,0,0,61,0,0,2222,0,0,0,0,325,0,0,0,0,0,7,19,1821,0,0,0,0,20,0,239,0,38,0,1346,0,0,6,0,0,11,0,0,0,33,0,94,270,0,0,115,0,34,0,0,6,2402,0,0,0,49,0,0
"SRR1159470",0,0,52,0,0,0,0,0,7,1232,0,0,2,8,0,0,0,7,0,0,0,16,0,0,0,0,0,0,836,81,0,0,0,0,0,486,0,0,119,0,0,41,0,0,0,0,0,0,0,27,0,0,0,0,0,0,11,0,8,999,0,1209,0,331,0,47,355,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,170,0,0,359,1084,0,0,0,0,18,0,12,0,19,0,112,0,0,0,0,0,1501,0,1,0,0,0,90,9842,0,109,0,0,0,0,0,0,272,0,0,0,0,0,0
"SRR1159473",0,0,64,128,0,3,11,31,159,0,0,0,0,0,0,0,0,28,0,0,0,88,0,0,0,0,0,0,49,11,0,14,0,0,4,1202,0,0,0,0,0,94,0,11,0,0,0,141,0,242,0,0,0,0,0,0,738,0,501,135,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,37,0,0,21,0,0,0,258,21,8525,0,0,0,0,376,0,1394,0,2899,0,361,0,0,101,0,0,0,0,184,0,18,54,252,0,8,9,0,0,0,0,0,0,1110,0,0,0,0,0,0
"SRR1159476",10,0,8,0,0,0,206,3,0,0,0,0,61,264,0,0,0,481,4,1411,0,1101,0,0,0,0,0,0,13,0,0,34,0,243,131,1202,0,383,57,0,0,924,23,0,0,0,104,15,0,821,0,0,0,13,0,0,130,0,625,3480,0,0,0,8,0,0,478,0,0,14,0,0,0,0,0,67,0,0,0,34,260,0,0,0,65,0,11,241,182,0,0,0,0,0,0,0,0,0,0,166,0,0,980,0,2,2,44,9,0,111,75,0,0,0,35,897,0,0,0,0,0,0,3,0,528,0,1702,0,0,0,0,0,13,0,0,0,212,0,0,14,5,0,4,0,0,0,0,134,1689,0,0,0,0,0,0
"SRR1159478",0,0,364,0,0,0,0,0,11,557,0,0,0,0,0,19,0,30,111,0,0,0,0,0,0,106,0,0,2245,214,0,0,0,0,0,0,0,38,0,81,0,0,884,0,0,0,0,244,0,0,0,0,0,0,0,0,11,0,510,22,0,0,0,450,30,0,20,0,0,0,196,0,0,0,0,50,0,0,0,0,0,5,0,0,0,0,29,0,0,0,0,0,31,74,0,95,0,0,0,0,0,0,117,0,0,0,0,0,5,190,0,535,0,447,1610,2427,0,0,0,0,34,0,48,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,1907,0,0,0,5500,0,29,0,0,0,0
"SRR1159481",0,0,104,0,0,79,88,0,24,9,0,7,110,676,0,29,0,389,56,1151,0,459,0,0,0,0,0,0,12,110,0,1281,0,340,0,1059,0,233,0,0,0,785,0,0,0,0,0,44,0,426,0,0,0,0,0,41,0,0,31,2426,0,0,4,27,0,0,93,0,0,0,0,0,0,0,6,74,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,618,0,0,0,0,0,0,0,108,0,0,377,0,4,39,0,0,0,0,0,0,0,0,22,2942,0,0,0,0,0,0,2,0,187,0,680,0,0,0,0,0,15,0,0,0,29,0,0,34,124,0,0,0,0,0,0,0,2671,1029,0,68,0,0,0
"SRR1159484",0,0,23,0,0,1,172,0,13,388,0,0,0,9,0,0,0,1032,30,865,88,946,0,0,0,0,0,0,16,0,0,0,0,431,41,946,0,0,0,2,0,598,130,12,0,0,0,326,35,260,0,0,180,0,4,0,3669,0,748,1323,0,1100,9,10,0,0,56,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,107,0,0,81,2,0,201,159,2,0,0,0,49,0,6,12,19,0,0,0,0,1,0,434,0,1398,0,144,0,0,0,0,0,6,0,28,0,0,0,1,315,84,0,0,0,0,0,0,0,3352,0,0,0,0,0,0
"SRR1159487",0,0,1,0,0,0,204,0,23,546,0,0,26,0,0,0,0,2723,7,0,0,582,0,0,0,11,0,0,1187,0,0,382,0,198,0,998,91,66,0,0,3,25,214,0,0,0,0,61,0,88,0,0,0,0,0,5,347,0,202,1060,0,293,48,0,0,0,17,0,0,0,0,11,0,0,0,4,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,48,0,0,112,0,0,0,86,0,0,280,0,0,40,0,12,0,30,0,56,0,405,512,4385,0,0,0,7,0,0,0,0,166,0,1604,0,0,0,0,0,0,0,0,0,131,0,0,70,313,0,21,0,0,0,0,0,2090,20,38,0,0,0,0
"SRR1159490",0,0,238,42,0,0,0,0,0,192,0,0,0,0,0,0,0,442,3,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,395,28,0,0,4,0,0,6,4,0,0,0,631,0,41,0,0,0,0,0,0,593,0,428,14,0,179,0,214,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,39,17,5,633,0,0,0,0,0,0,78,0,0,43,0,0,0,9,0,273,0,565,4331,745,0,0,0,0,33,445,568,0,8,0,0,0,0,0,0,0,105,0,2,0,0,0,39,0,0,0,0,0,2610,0,0,0,3672,0,115,0,0,0,0
"SRR1179142",2,2,0,0,0,0,14,0,0,0,1,0,0,0,1,14,0,26,17,0,0,15,0,0,3,0,0,0,0,1,0,64,2,4,1,306,1,5,0,0,1,90,0,0,0,0,0,20,0,9,0,0,0,0,0,2,0,0,94,74,0,0,0,0,0,0,6,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,126,0,0,13,7,0,0,0,0,0,0,5,0,1707,0,0,2,1,0,0,0,0,39,0,191,3,0,0,0,0,0,0,0,0,36,0,0,3,2,0,1,0,0,0,0,0,520,0,0,3,0,0,0
"SRR1179143",0,0,0,0,0,0,7,0,0,0,0,1,0,80,3,10,0,1163,0,0,0,80,0,0,14,0,0,0,0,2,0,0,7,9,7,582,12,0,0,0,3,142,0,0,0,0,0,74,0,26,0,0,0,0,0,0,0,0,13,254,0,0,4,0,0,0,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,30,0,0,0,0,0,24,0,0,0,0,0,0,87,0,0,4,4,0,0,0,0,68,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,609,0,0,0,0,0,0
"SRR1179144",3,0,0,0,0,0,89,0,0,0,0,0,0,3,0,9,0,392,16,0,0,106,0,0,14,0,0,0,0,0,0,33,8,0,3,342,14,9,0,0,0,165,0,0,0,0,0,33,0,14,0,0,0,0,0,0,0,0,11,642,0,0,4,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,158,0,0,52,0,0,5,0,0,0,0,0,0,87,0,0,0,2,0,0,0,0,497,0,136,0,0,0,0,0,0,0,0,0,16,0,0,32,8,0,3,0,0,0,0,0,499,0,0,0,0,0,0
"SRR1179145",0,10,0,0,0,0,8,0,0,0,0,0,0,34,0,0,0,1565,0,0,0,138,0,0,16,0,0,0,0,6,0,12,5,0,11,486,10,0,0,0,4,18,0,0,0,0,0,8,0,26,0,0,0,0,0,0,0,0,0,684,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,23,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0
"SRR1179146",0,0,0,0,0,0,45,11,0,0,0,0,0,13,11,0,0,522,8,0,0,169,0,0,2,5,0,0,0,0,0,4,6,66,5,235,10,8,0,0,0,55,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,20,650,0,0,0,9,0,0,93,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,0,15,0,0,12,0,0,0,0,0,0,0,32,0,508,0,0,0,5,0,0,0,0,413,0,104,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,24,0,0,0,0,0,365,0,0,10,0,0,0
"SRR1179147",0,0,0,0,0,0,0,0,0,0,0,1,0,29,10,0,0,0,0,0,0,977,0,0,28,0,0,0,0,1,0,5,3,6,10,898,25,20,0,0,8,128,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,641,0,0,12,0,0,0,22,0,0,0,0,0,0,0,2,6,0,0,0,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,27,0,0,0,0,0,64,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,190,0,31,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,2,273,0,0,2,0,0,0
"SRR1179148",0,127,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,88,0,0,0,282,0,0,23,0,0,0,0,0,0,3,6,0,10,100,22,0,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,443,0,0,6,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,57,0,0,6,66,0,0,0,0,0,0,256,0,955,0,0,0,9,0,0,0,0,425,0,18,0,0,0,0,0,0,0,0,0,11,0,0,0,54,0,0,0,0,0,0,0,259,0,0,0,0,0,0
"SRR1179149",0,15,0,0,0,0,1,2,4,0,1,0,0,28,0,12,0,43,0,0,0,65,0,0,2,4,0,0,0,6,0,96,1,4,0,441,0,21,0,0,0,92,0,0,0,0,0,12,0,97,0,0,0,0,0,0,0,0,179,17,0,0,1,0,0,0,19,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0,3,1,2,54,0,0,0,466,0,1,0,0,0,0,0,0,0,0,201,0,0,7,45,0,0,0,0,0,0,55,0,777,0,0,0,2,0,0,0,0,53,0,65,0,0,0,0,0,0,0,0,0,43,0,0,0,0,228,0,0,0,0,0,0,322,0,0,1,0,0,0
"SRR1179150",0,2,0,0,0,0,2,2,0,0,0,0,0,5,3,0,0,8,0,0,0,19,0,0,0,2,0,0,0,41,0,9,2,0,0,70,12,0,0,0,0,5,0,0,0,0,5,6,0,9,0,0,0,0,0,0,0,0,42,193,0,0,0,19,0,0,5,0,0,0,5,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,59,0,0,2,13,0,0,0,0,0,0,34,0,2193,0,0,2,0,0,0,0,0,42,0,36,0,0,3,0,0,0,0,0,0,5,0,0,8,0,4,11,0,0,0,0,0,535,7,0,0,3,0,0
"SRR1179151",0,9,0,0,0,0,54,0,0,0,0,0,0,41,3,7,0,211,11,19,0,422,0,0,47,2,0,0,0,0,0,14,6,0,3,87,21,0,0,0,0,39,0,0,2,2,7,0,0,40,0,0,0,0,0,0,0,0,8,688,0,0,3,0,0,0,28,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,53,0,0,0,0,0,0,0,4,0,0,192,0,0,24,26,0,0,0,0,0,0,3,0,33,0,0,0,3,0,0,0,1,90,0,735,0,0,0,0,0,5,0,0,0,21,0,0,4,2,0,3,0,0,0,0,0,468,4,0,0,5,0,0
"SRR1179152",0,2,0,0,0,0,9,0,0,0,0,0,0,32,2,0,0,519,14,0,0,81,0,0,5,0,0,0,0,0,0,10,6,31,9,364,5,41,0,0,0,24,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,977,0,0,4,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,378,0,60,0,0,0,0,0,0,0,0,0,2,0,0,592,0,0,0,0,0,0,0,7,259,0,0,0,0,0,0
"SRR1179153",0,8,0,0,0,0,10,0,0,4,0,1,0,2,14,0,0,134,0,0,0,22,0,0,1,0,0,0,0,0,0,2,12,3,0,56,4,0,0,0,2,610,0,0,0,0,0,8,0,195,0,0,0,0,0,0,111,0,69,3,0,0,8,0,0,8,131,0,0,0,4,0,0,0,4,1,0,0,0,0,3,5,1,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,1,0,0,4,2,0,5,0,0,0,29,0,0,0,2,0,36,0,0,71,0,311,0,0,0,0,0,4,0,0,0,12,0,0,1364,0,0,0,0,0,0,0,1,173,0,0,0,0,0,0
"SRR1179154",0,36,0,0,0,0,51,9,0,0,0,0,0,0,2,0,0,54,11,0,0,58,0,0,7,9,0,0,0,0,0,0,4,0,0,25,2,0,0,0,1,13,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,210,79,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,0,37,0,0,23,0,0,15,9,0,1,0,0,0,0,31,0,2337,0,0,0,0,0,0,0,0,294,0,13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,80,0,0,0,0,0,0
"SRR1179155",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,1,2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,8,0,251,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,5,0,0,0,0,0,48,0,0,0,1,0,0
"SRR1179156",0,0,0,0,0,0,46,0,0,0,0,0,0,37,0,0,0,790,0,0,0,696,0,0,25,11,0,0,0,0,0,4,3,0,63,305,47,0,0,0,2,13,0,0,0,0,0,0,0,27,6,0,0,0,0,0,6,0,29,1,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,47,0,0,13,0,0,0,0,34,0,0,0,0,0,23,0,0,0,0,208,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,661,0,0,0,0,0,0
"SRR1179157",0,0,0,0,0,0,131,0,0,0,0,0,0,38,2,0,0,422,2,0,0,133,0,0,19,0,0,0,0,0,0,0,11,0,18,182,93,0,0,0,4,50,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,716,0,0,11,343,0,0,42,0,0,0,0,0,0,0,9,5,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,236,0,0,8,0,0,45,0,0,0,0,17,0,0,0,0,3,4,0,0,0,0,450,0,164,0,0,0,0,0,0,0,0,0,6,0,0,34,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0
"SRR1179158",0,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,133,16,0,0,64,0,0,8,0,0,0,0,0,0,9,0,0,6,53,4,0,0,0,0,15,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,9,468,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,0,2,0,0,0,0,44,0,814,0,0,0,2,0,0,0,0,1173,0,298,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0
"SRR1179159",0,312,0,0,0,0,35,0,0,0,0,0,0,5,2,0,0,1787,3,0,0,125,0,0,0,8,0,0,0,67,0,0,0,0,2,76,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,187,0,0,248,0,0,8,0,0,0,161,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,25,0,29,0,0,0,0,0,0,0,0,55,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,147,0,0,0,0,0,0
"SRR1179160",0,55,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,66,0,0,2,117,0,2,33,0,0,0,0,0,0,8,2,6,6,67,0,0,0,0,1,81,0,0,0,0,0,241,0,106,0,0,0,3,0,0,0,0,96,242,0,0,2,3,0,0,101,0,0,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,67,0,0,0,11,0,0,0,0,0,0,0,8,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,1387,0,0,0,3,0,0,0,0,68,0,218,0,0,7,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,365,0,0,6,0,0,0
"SRR1179161",0,2,0,0,0,0,0,7,6,0,0,1,0,2,0,0,0,1,0,0,0,25,0,0,5,0,0,0,0,9,0,3,0,14,0,19,4,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13,64,0,0,0,49,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,36,0,2466,0,0,0,2,0,0,0,0,13,0,21,0,0,2,0,0,0,0,0,0,1,0,0,51,0,0,14,0,0,0,0,6,472,0,0,0,0,0,0
