"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetivibrio","Acetoanaerobium","Acetobacter","Achromobacter","Acidaminobacter","Acidaminococcus","Acidovorax","Acinetobacter","Actinobacillus","Actinobaculum","Actinomyces","Adlercreutzia","Aerococcus","Aeromonas","Aggregatibacter","Akkermansia","Alcaligenes","Alistipes","Alkalibacter","Alkalibacterium","Alkalibaculum","Alkaliphilus","Allisonella","Allobaculum","Alloscardovia","Anaerobiospirillum","Anaerobranca","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaerophaga","Anaeroplasma","Anaerorhabdus","Anaerosphaera","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovibrio","Anaerovorax","Aquabacterium","Aquaspirillum","Arcanobacterium","Arthrobacter","Asteroleplasma","Atopobium","Atopostipes","Azonexus","Azospirillum","Bacillus","Bacteroides","Barnesiella","Bdellovibrio","Bifidobacterium","Bilophila","Blautia","Brachybacterium","Brachyspira","Bradyrhizobium","Brevibacillus","Brevibacterium","Brevundimonas","Bulleidia","Burkholderia","Butyricicoccus","Butyricimonas","Butyrivibrio","Caldilinea","Caldimonas","Caloramator","Campylobacter","Carnobacterium","Catenibacterium","Catonella","Cedecea","Cellulomonas","Cellulosilyticum","Cerasicoccus","Chryseobacterium","Citrobacter","Cloacibacillus","Cloacibacterium","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XII","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Coraliomargarita","Coriobacterium","Corynebacterium","Cronobacter","Cryptobacterium","Cupriavidus","Dehalobacter","Delftia","Denitrobacterium","Dermabacter","Desmospora","Desulfitobacterium","Desulfobulbus","Desulfohalobium","Desulfosporosinus","Desulfotomaculum","Desulfovibrio","Dethiobacter","Dethiosulfatibacter","Devosia","Dialister","Dietzia","Dongia","Dorea","Dysgonomonas","Eggerthella","Elizabethkingia","Elusimicrobium","Enhydrobacter","Enterobacter","Enterococcus","Enterorhabdus","Eremococcus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Facklamia","Faecalibacterium","Fastidiosipila","Filifactor","Finegoldia","Flavobacterium","Flavonifractor","Fodinicurvata","Francisella","Fusobacterium","Galbibacter","Gallicola","Gardnerella","Gemella","Gemmiger","Geoalkalibacter","Geobacillus","Georgfuchsia","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Hallella","Halochromatium","Halomonas","Haloplasma","Helcococcus","Helicobacter","Heliobacterium","Herbaspirillum","Hespellia","Holdemania","Howardella","Humibacter","Hydrogenoanaerobacterium","Hydrotalea","Hymenobacter","Janthinobacterium","Jonquetella","Kangiella","Kiloniella","Klebsiella","Kluyvera","Kocuria","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leptotrichia","Leucobacter","Leuconostoc","Limnobacter","Listeria","Lutispora","Lysinibacillus","Mangrovibacter","Marispirillum","Marvinbryantia","Megamonas","Megasphaera","Mesoplasma","Methanobrevibacter","Methanosphaera","Methylobacterium","Microbacterium","Micrococcus","Mitsuokella","Mobiluncus","Modestobacter","Mogibacterium","Moorella","Moraxella","Morganella","Moryella","Mucilaginibacter","Murdochiella","Mycobacterium","Mycoplasma","Natronincola","Negativicoccus","Neisseria","Nesterenkonia","Nocardioides","Nonomuraea","Nosocomiicoccus","Novispirillum","Novosphingobium","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalicibacterium","Oxalobacter","Paenibacillus","Paludibacter","Pantoea","Papillibacter","Parabacteroides","Paracoccus","Paraeggerthella","Parapedobacter","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Pectobacterium","Pediococcus","Pedobacter","Pelistega","Pelomonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phyllobacterium","Planobacterium","Plesiomonas","Pontibacter","Porphyromonas","Prevotella","Propionibacterium","Proteocatella","Proteus","Providencia","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pseudoxanthomonas","Psychrobacter","Psychromonas","Pyramidobacter","Ralstonia","Raoultella","Rhizobium","Rhodococcus","Rhodospirillum","Rikenella","Robinsoniella","Roseburia","Rothia","Ruminobacter","Ruminococcus","Saccharibacillus","Saccharofermentans","Salmonella","Sarcina","Scardovia","Schlegelella","Schwartzia","Selenomonas","Serratia","Shewanella","Shimwellia","Shinella","Shuttleworthia","Slackia","Sneathia","Soehngenia","Solibacillus","Solobacterium","Sphingobacterium","Sphingobium","Sphingomonas","Sphingopyxis","Spirochaeta","Spiroplasma","Spirosoma","Sporacetigenium","Sporanaerobacter","Sporobacter","Sporosalibacterium","Sporosarcina","Staphylococcus","Stenotrophomonas","Streptacidiphilus","Streptobacillus","Streptococcus","Streptomyces","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Sulfuritalea","Sutterella","Syntrophococcus","Syntrophomonas","TM7_genera_incertae_sedis","Tannerella","Tepidibacter","Tepidimicrobium","Tessaracoccus","Thermanaerovibrio","Thermoanaerobacter","Thermogymnomonas","Thermotalea","Thiohalobacter","Thiomonas","Thioprofundum","Tindallia","Tissierella","Treponema","Turicibacter","Unassigned","Ureaplasma","Vagococcus","Vampirovibrio","Varibaculum","Variovorax","Veillonella","Vibrio","Victivallis","Virgibacillus","Vulcanibacillus","Weissella","Yersinia","Zimmermannella"
"rgn.1.10",0,19,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,169,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,2,29,1,23,3,0,5,0,0,1,0,0,0,0,0,1541,26,0,3,27,275,0,9,0,0,0,0,0,0,22,6,6,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,6,6,165,0,12,676,8,22,7,0,0,272,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,20,0,0,164,0,0,0,5,0,0,1,2,0,0,2,224,2,56,0,398,0,0,0,0,20,0,0,0,3,0,0,0,23,2,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,2,34,140,0,0,0,13,0,0,49,0,0,0,13,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,4270,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,292,0,0,498,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,614,0,0,102,0,0,3,0,7,0,0,0,0,0
"rgn.1.12",0,12,0,0,0,0,0,0,14,0,0,0,0,0,5,0,0,0,1,0,169,0,0,0,0,1,59,0,0,0,0,0,0,0,0,229,0,0,2,35,1,23,1,0,5,0,0,1,19,0,0,0,0,886,214,0,3,0,127,0,9,0,0,0,0,0,0,22,32,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,149,33,56,0,9,397,10,9,1,0,0,135,5,0,0,0,0,0,0,0,3,2,0,0,0,0,0,8,4,0,0,0,59,0,0,69,0,0,0,5,0,0,0,2,10,0,2,0,2,21,0,349,1,0,0,0,2,0,0,129,3,0,0,0,33,2,0,0,0,0,41,18,0,0,7,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,2,5,167,0,0,0,13,0,0,78,0,0,0,13,0,4,2,0,0,0,0,0,0,0,0,63,0,0,0,0,58,612,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,387,0,0,0,0,0,1,0,7,0,0,0,0,0
"rgn.1.16",0,19,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,63,0,50,0,0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,2,4,9,24,4,0,5,0,0,2,0,0,0,0,0,228,229,0,18,0,172,0,9,0,0,0,0,0,0,5,6,6,0,0,7,0,0,41,0,0,0,0,0,0,0,11,0,240,6,14,0,0,338,6,44,1,0,0,163,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,52,0,0,0,0,0,0,18,0,0,0,262,0,0,0,2,0,0,2,0,2,186,0,374,0,0,0,0,8,0,0,0,3,0,0,0,56,2,0,0,0,0,67,0,0,0,7,0,0,0,0,0,0,0,46,28,3,0,1,0,0,0,0,0,0,0,0,0,1,1005,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,2,5,155,0,0,0,14,0,1,115,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,40,5,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,172,0,2,172,0,0,272,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,0,0,8,0,0,0,0,43,0,0,0,0,0,0,2,0,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,374,1,0,4,0,0,0,0,5,0,0,0,0,0
"rgn.1.17",0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,0,1,181,0,0,0,0,0,0,0,0,4,0,0,2,16,1,23,0,0,5,0,0,1,0,0,0,0,0,1287,26,0,87,0,289,0,9,0,0,0,0,0,0,22,6,6,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,25,22,62,0,115,489,2,163,7,0,0,200,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,4,0,0,0,0,0,0,41,0,0,0,5,0,0,0,2,1,0,2,0,2,2,0,862,0,0,0,0,2,0,0,0,3,0,0,0,405,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,58,0,0,0,0,52,16,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,5,6,0,0,0,13,0,0,218,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,4467,0,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,334,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,160,0,0,0,0,0,1,0,7,0,0,0,0,0
"rgn.1.18",0,3,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,1,0,209,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,2,11,1,21,2,0,5,0,0,1,2,0,0,0,0,3804,22,0,116,9,62,0,8,0,0,0,0,0,0,15,32,5,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,33,20,30,0,1,231,0,2,7,0,0,38,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,4,0,0,0,145,0,0,47,0,1,0,7,0,0,0,2,0,0,2,10,2,11,0,318,0,0,0,0,12,0,0,0,3,0,0,0,28,2,0,0,0,2,3,0,0,0,7,0,0,0,0,0,0,0,14,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,7,5,267,0,0,0,13,0,0,84,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,50,0,0,0,0,7,3549,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,42,0,0,0,0,2,0,182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,753,0,0,0,0,0,434,0,12,0,0,0,0,0
"rgn.1.19",0,94,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,344,0,0,0,0,5,52,0,0,0,0,0,0,0,0,4,0,0,17,11,34,23,2,0,5,0,0,129,0,0,0,0,0,3264,481,0,18,0,237,0,9,0,0,0,0,0,0,45,62,96,0,0,32,0,0,378,0,0,0,0,0,0,0,11,0,574,105,127,0,34,287,3,22,48,0,0,119,262,0,0,0,0,0,0,0,3,0,0,0,0,0,0,26,20,0,0,0,164,0,0,88,0,1,0,5,0,0,0,2,0,0,2,3,36,268,0,1113,0,0,0,0,27,0,0,0,3,0,0,0,209,2,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,2,9,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,205,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,37,78,1130,0,0,0,13,0,0,193,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,69,0,0,0,0,28,10,0,0,0,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39,0,0,0,0,0,0,0,0,2,168,0,0,0,0,0,0,11,0,0,0,0,2374,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1064,0,0,0,0,0,0,0,7,0,0,0,0,0
"rgn.1.2",0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,235,0,0,0,0,1,25,0,0,2,0,0,0,0,0,4,0,0,33,4,1,23,0,0,5,0,0,1,0,0,0,0,0,172,25,0,55,0,150,0,9,0,0,0,0,0,0,22,6,6,0,0,1,1,0,179,0,0,0,0,0,0,0,0,0,83,6,15,0,0,178,2,2,1,0,0,208,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,4,0,0,0,54,0,0,61,0,0,0,5,0,0,0,2,0,0,2,0,2,25,0,481,0,0,0,0,2,0,0,4,3,0,0,0,67,2,0,0,0,0,47,0,1,0,7,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,184,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,11,5,58,0,0,0,14,0,0,156,0,0,0,13,0,2,0,0,0,0,0,0,4,0,0,5,0,0,0,0,221,5343,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,116,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,9,0,0,0,0,162,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,1,722,0,0,0,0,0,1,0,6,0,0,0,0,0
"rgn.1.3",0,11,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,13,51,0,0,0,0,0,0,0,0,3,0,0,2,4,1,20,5,0,5,0,0,1,0,0,0,0,0,18,22,0,21,0,98,0,8,0,0,0,0,0,0,15,7,5,0,0,13,0,0,240,0,1,0,1,0,0,0,0,0,216,42,72,0,0,210,3,6,22,0,0,165,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,53,0,0,101,0,0,0,6,0,16,0,2,0,0,2,0,1,68,0,384,0,0,0,0,3,0,0,0,3,0,0,0,20,2,0,0,0,0,135,0,0,0,7,0,0,0,0,0,0,0,0,1,11,0,1,0,0,0,0,0,0,361,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,5,406,0,0,0,11,0,0,43,0,0,0,15,0,0,0,1,0,0,0,0,3,0,0,6,0,0,0,0,52,5,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,149,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,38,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,25,0,0,0,0,295,0,258,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,3162,0,0,0,0,0,8,0,15,0,0,0,0,0
"rgn.1.5",0,80,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,1,55,0,0,0,0,0,0,0,0,5,0,0,2,30,12,38,1,0,9,0,0,2,0,0,0,0,0,72,43,0,57,1,201,0,7,0,0,0,0,0,0,24,22,8,0,0,12,0,0,76,0,0,0,0,0,0,0,0,0,114,12,39,0,1,288,36,15,37,0,0,178,83,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,18,0,0,87,0,0,0,4,0,2,0,9,0,0,3,1,14,107,0,825,0,0,0,0,7,0,0,0,6,0,0,0,50,5,0,0,0,0,37,3,0,0,8,0,0,0,0,49,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,8,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,5,5,324,0,5,0,59,0,0,36,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2655,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,22,0,0,0,0,1556,0,19,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2458,0,0,0,0,0,2,0,6,0,0,0,0,0
"rgn.1.6",0,19,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,48,0,0,0,0,10,64,0,0,0,0,6,0,0,0,4,0,0,33,40,19,23,3,0,5,0,0,1,0,0,0,0,0,47,25,0,128,0,226,0,9,0,0,0,0,0,0,18,6,6,0,0,12,0,0,337,0,0,0,0,0,0,0,0,0,351,66,287,0,0,415,0,109,56,0,0,456,5,0,0,0,0,0,0,0,60,0,0,0,0,0,3,8,23,0,0,0,49,0,0,97,0,0,0,5,0,0,0,47,1,0,2,0,36,38,0,747,0,0,0,0,2,0,0,0,3,0,0,0,267,2,0,0,0,0,20,0,6,0,7,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,332,0,4,0,0,0,0,421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,11,45,205,0,0,0,14,0,0,80,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,13,3365,0,0,0,0,30,15,0,0,0,0,0,0,0,0,0,0,0,0,877,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,101,0,0,0,0,450,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,668,1,1004,0,0,359,0,0,10,0,126,0,0,0,0,0
"rgn.1.7",0,62,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,1,0,57,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,15,129,1,47,5,0,9,0,0,2,0,0,0,0,0,667,7,0,24,1,488,0,9,0,0,0,0,0,0,52,30,8,0,2,16,0,0,137,0,0,0,0,0,0,0,0,0,74,19,43,0,2,545,13,27,10,0,0,638,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,6,0,0,89,0,0,0,4,0,0,0,2,0,0,2,0,2,137,0,968,0,0,0,0,2,0,0,0,6,0,0,0,136,4,0,0,0,0,17,0,0,0,9,0,0,0,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,0,1,0,0,0,3,0,39,0,7,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,25,1,5,93,0,1,0,81,0,0,391,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1552,0,0,0,0,58,11,0,0,0,0,0,0,0,0,0,0,0,0,1330,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1020,0,0,302,0,0,1,0,5,0,0,0,0,0
"rgn.1.8",0,2,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,2,0,0,0,0,0,0,0,0,6,0,0,1,12,1,47,14,0,8,0,0,2,0,0,0,0,0,50,8,0,38,0,186,1,9,0,0,0,0,0,0,25,7,9,0,0,1,0,0,133,0,0,0,0,0,0,0,0,0,19,6,108,0,0,127,5,15,1,0,0,43,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,17,0,0,0,87,0,0,72,0,0,0,4,0,0,0,2,0,0,2,0,2,529,0,312,0,0,0,0,2,0,0,0,6,0,0,0,18,4,0,0,0,0,52,0,5,0,9,0,0,0,0,3,0,0,1,1,6,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,97,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,7,5,6,0,1,0,82,0,0,28,0,0,0,13,0,0,0,0,0,0,0,0,29,0,0,4,0,0,0,0,66,4209,0,0,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,162,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,49,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,1,343,0,0,0,0,0,7,0,5,0,0,0,0,0
"rgn.2.1",0,270,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,1,0,617,0,0,0,0,1,36,0,0,0,0,18,0,0,0,4,0,0,17,29,34,23,10,0,5,2,0,1,0,0,0,0,0,412,26,0,28,8,657,0,9,0,0,0,0,0,0,45,6,6,0,0,14,0,0,151,0,0,0,0,0,0,0,0,0,398,33,253,0,0,539,2,79,13,0,0,295,5,0,0,0,0,0,0,0,59,0,0,1,0,0,0,1,23,0,0,0,101,0,0,253,0,0,0,185,0,0,0,2,0,0,2,4,2,344,0,948,0,0,0,0,2,0,0,0,3,0,0,0,89,2,0,0,0,0,100,0,4,0,7,0,0,0,0,0,0,0,5,1,8,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,40,0,0,0,7,0,226,0,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,26,29,5,1780,0,0,0,13,0,1,78,0,0,0,13,1,2,0,0,0,0,0,0,8,0,0,40,0,0,0,0,46,12,0,0,0,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,1194,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,45,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,51,1432,0,0,40,0,0,5,0,145,0,0,0,0,0
"rgn.2.10",0,81,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,175,0,30,0,0,0,0,3,74,0,0,0,0,0,0,0,0,3,0,0,25,70,1,20,10,0,5,0,0,1,0,0,0,0,0,377,208,0,3,0,1519,0,8,0,0,0,0,0,0,76,7,5,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,242,6,159,0,0,906,10,11,99,0,0,494,5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,4,0,0,0,78,0,0,104,0,0,0,4,0,0,0,2,0,0,2,0,63,160,0,1023,0,0,0,0,2,0,0,0,3,0,0,0,72,2,0,0,0,0,60,0,0,0,7,0,0,0,0,0,0,0,5,1,4,0,1,0,0,0,0,0,0,0,0,0,146,4,0,0,0,0,0,0,0,8,0,0,0,3,0,166,0,5,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,11,5,487,0,0,0,12,0,1,173,0,0,0,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,3332,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,2,562,0,0,641,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,143,0,0,0,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,668,0,0,0,0,0,1,0,16,0,0,0,0,0
"rgn.2.12",0,57,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,1,0,216,0,0,0,0,3,25,0,0,0,0,30,0,0,0,4,0,0,11,59,1,25,4,0,5,102,0,1,0,0,0,0,0,42,127,0,108,0,476,0,10,0,0,0,0,0,0,53,6,6,0,0,27,0,0,146,0,0,0,0,0,0,0,0,0,170,6,752,0,0,424,2,174,10,0,0,434,4,0,0,0,0,0,0,0,24,0,0,0,0,0,6,1,29,0,0,0,36,0,0,153,0,0,0,3,0,0,1,2,0,0,2,0,2,166,0,2166,0,0,0,0,2,0,0,0,3,0,0,0,458,2,0,0,0,0,32,0,0,0,7,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,0,0,0,1,0,116,0,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180,0,4,18,5,454,0,0,0,14,0,0,181,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,15,2244,0,0,0,0,35,15,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,15,0,1,0,0,1257,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,560,0,0,0,0,0,1,0,454,0,0,0,0,0
