cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.1,153,768,4,64,gelu,constant,0.4,150,0.0002502024971515743,1.1612015962600708,0.08126783504370123,7,0.7692307692307693,7,5,128,xavier_uniform,0.037400111364615296,7.099642306884588e-05,0.8445660723592031,leaf,0.6801696265687325,layernorm,cosine
0.1,152,768,4,61,gelu,constant,0.4,150,0.00023680643995181158,1.1167353391647339,0.09965410025898243,6,0.7970085470085471,7,5,128,xavier_uniform,0.03807504371535071,0.0005091372641791508,0.8431175884239753,leaf,0.6753412449490841,layernorm,cosine
0.1,156,768,4,63,gelu,constant,0.1,150,0.0002605717065320839,0.8814467191696167,0.05672152657855893,13,0.8002136752136753,6,5,128,xavier_uniform,0.04120135814184994,4.655080780248463e-05,0.84255644541954,leaf,0.6391883169510629,layernorm,cosine
0.1,158,768,4,63,gelu,constant,0.4,150,0.00024164567617182445,1.153061866760254,0.13923637812464096,6,0.8856837606837606,6,5,128,xavier_uniform,0.042419651250968415,9.84220427237227e-05,0.8381625642111213,leaf,0.6412028948437606,layernorm,cosine
0.1,159,768,4,63,gelu,constant,0.4,150,0.0002610174548495643,1.1808621883392334,0.08874379148885041,7,0.8696581196581197,6,5,128,xavier_uniform,0.04627626087619644,5.110958739866653e-05,0.7763045603597305,leaf,0.694403516968491,layernorm,cosine
0.03,157,768,4,59,gelu,constant,0.1,150,0.0002602351846869662,0.7181616425514221,0.09414945598111533,11,0.8226495726495726,6,5,128,xavier_uniform,0.043673807320459807,0.00010410387087699857,0.8443101722260409,leaf,0.6933223286932704,layernorm,cosine
0.005,161,768,4,59,gelu,constant,0.1,150,0.00027597250076846856,0.4645804762840271,0.18928620481100839,3,0.9049145299145299,6,10,128,xavier_uniform,0.07860669156216248,5.8475963495048534e-05,0.7877973587338614,leaf,0.6942920181519914,layernorm,cosine
0.1,160,768,4,63,gelu,constant,0.1,150,0.0002729276959778128,0.9020678400993347,0.2206380950011926,5,0.8547008547008547,6,10,128,xavier_uniform,0.0727281644064204,8.773141221743468e-05,0.7767206226484722,leaf,0.6473957185030256,layernorm,cosine
0.1,162,768,4,59,gelu,constant,0.1,150,0.0003228875521470283,0.9073389768600464,0.17759583982409352,5,0.9123931623931624,6,10,128,xavier_uniform,0.07601315890982278,0.00012807532651817365,0.6035572313566219,leaf,0.7029823926290664,layernorm,cosine
0.005,163,768,4,62,gelu,double,0.1,150,0.0002912406236936592,0.45905742049217224,0.24060320483119718,4,0.9412393162393162,6,10,128,xavier_uniform,0.08570535239091417,4.460546946341601e-05,0.7862700907942706,leaf,0.6038122820496541,layernorm,cosine
0.1,167,768,4,64,gelu,constant,0.3,150,0.000219214276511833,1.0076408386230469,0.05252897292830502,11,0.7649572649572649,7,5,128,xavier_uniform,0.027717356341044216,4.520803228317852e-05,0.8091334694036534,leaf,0.655830985743839,layernorm,cosine
0.1,166,768,4,64,gelu,constant,0.3,150,0.00030017266432268613,1.0531506538391113,0.06672217425841871,11,0.6933760683760684,7,5,128,xavier_uniform,0.028171738596317317,8.06460505414167e-05,0.8077857647718787,leaf,0.7052862567401709,layernorm,cosine
