cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm
0.05,3439,768,2,43,leaky_relu,constant,0.0,100,0.000382354522508728,0.6297705769538879,0.04931223372333307,3,0.9244186046511628,0.042229424049991166,0.00010035041594172285,1.2168304921136286,leaf,0.6941732853347915,batchnorm
0.07,3440,768,2,31,leaky_relu,constant,0.0,100,0.00038835620099657547,0.6571599245071411,0.025694943504353186,5,0.8875968992248062,0.02416797995443501,0.00017578663073443063,1.2015100779694925,leaf,0.7064929778039275,batchnorm
0.07,3443,768,2,30,leaky_relu,halve,0.0,100,0.00032247729794533165,0.6898893713951111,0.05429916725300739,3,0.9031007751937985,0.04557741926380417,0.00013156531331893174,1.2602005330063837,leaf,0.7376891652990287,batchnorm
0.07,3445,768,2,31,leaky_relu,constant,0.0,100,0.00041766959024682013,0.7046162486076355,0.02891562590930959,7,0.8982558139534884,0.025212592192746148,0.00013043360159943076,1.193960743013543,leaf,0.7204218894658766,batchnorm
0.07,3447,768,2,32,leaky_relu,constant,0.0,100,0.000400578894750405,0.7834887504577637,0.012555737646249988,4,0.9195736434108527,0.043027099135790434,0.00017793636250609807,1.2439161679953934,leaf,0.7425521740965922,batchnorm
0.07,3449,768,2,30,leaky_relu,constant,0.0,100,0.0003109262775689439,0.7098175287246704,0.03705109740174659,8,0.8711240310077519,0.02858762449143616,0.00015626091302450935,1.1711116582171774,leaf,0.7313833528918576,batchnorm
0.07,3450,768,2,32,leaky_relu,constant,0.0,100,0.00029719780711101335,0.6294851899147034,0.0725046222110354,4,0.939922480620155,0.056985014216627626,0.00012441815416676087,1.1969734286216414,leaf,0.7258050027802877,batchnorm
0.07,3451,768,2,33,leaky_relu,constant,0.0,100,0.00037164647714112126,0.8343913555145264,0.1260578935392305,2,0.8943798449612403,0.08649525098359562,8.36178502646449e-05,1.2084043916070812,leaf,0.7446894370072679,batchnorm
0.07,3454,768,2,34,leaky_relu,constant,0.0,100,0.0004208291885483971,0.6534090042114258,0.09891848080955593,5,0.872093023255814,0.04613377042364401,0.00015803025819020183,1.1684245917497411,leaf,0.6980004369681287,batchnorm
0.07,3455,768,2,32,leaky_relu,constant,0.0,100,0.00041786147787425536,0.6738713383674622,0.016258531887694144,5,0.9195736434108527,0.025566636793336154,9.701097816333879e-05,1.1665904798540114,leaf,0.7042737006873452,batchnorm
0.07,3456,768,2,30,leaky_relu,constant,0.0,100,0.000451018430420678,0.7366522550582886,0.024494760869407307,3,0.9467054263565892,0.06674344755926753,0.00010910534277609641,1.0979360842692554,leaf,0.7449468583253934,batchnorm
0.07,3457,768,2,32,leaky_relu,constant,0.0,100,0.0004462732797519357,0.6328404545783997,0.06414002071408477,3,0.9253875968992248,0.04520841929505143,0.00012146916918399933,1.0567861708974546,leaf,0.7066368656615398,batchnorm
0.07,3458,768,2,34,leaky_relu,halve,0.0,100,0.0004121204635380396,0.6936439275741577,0.024099359795314277,5,0.9069767441860465,0.022491469123418338,0.00024864968539422514,1.2618189468087693,leaf,0.7139248670353904,batchnorm
0.07,3459,768,2,55,leaky_relu,constant,0.0,100,0.0003622067970328452,0.7185417413711548,0.051305470061205734,3,0.9292635658914729,0.05982107674188396,0.00013178835288640877,1.2387842432027578,leaf,0.7284701497152044,batchnorm
0.07,3463,768,2,33,relu,halve,0.0,100,0.00044007000888328574,0.7202004790306091,0.03819331570475104,3,0.9186046511627907,0.04607341797656089,0.0001326488241619058,1.1323056595661893,leaf,0.7342696228381917,batchnorm
0.07,3464,768,2,30,leaky_relu,constant,0.0,100,0.00036940118973715995,0.6010408401489258,-1.9357132024486796e-16,6,0.9244186046511628,0.027521110371586086,8.94903636723339e-05,1.1261343697711146,leaf,0.7415790050511886,batchnorm
0.1,3465,768,2,32,leaky_relu,constant,0.0,100,0.0003450536562761085,0.8878015279769897,0.03662955885716687,7,0.9001937984496124,0.023505769242579452,0.00020472180010080846,1.196384181758165,leaf,0.7368868873165844,batchnorm
0.07,3466,768,2,34,leaky_relu,constant,0.0,100,0.0002975247963824642,0.7506553530693054,0.02434479312070966,4,0.8934108527131783,0.022794358599581857,0.000160149665702849,1.2558466271536781,leaf,0.7426438455094884,batchnorm
0.07,3467,768,2,30,leaky_relu,constant,0.0,100,0.00033517424092277163,0.7199918031692505,0.01280029802624252,5,0.9069767441860465,0.022066938283115803,0.00047720717520432685,1.1463402084227594,leaf,0.7268168148447348,batchnorm
0.07,3468,768,2,31,leaky_relu,halve,0.0,100,0.00033053940243421337,0.48426514863967896,0.4654839473517899,2,0.7877906976744186,0.02232981669061324,0.00010530376551953606,1.1814634096691714,leaf,0.7402580066697116,layernorm
0.05,3469,768,2,33,leaky_relu,constant,0.0,100,0.0003406699796052161,0.5173722505569458,0.11848626025121924,4,0.9137596899224806,0.023612934629434278,2.736153220675955e-08,1.1886257309930721,leaf,0.7333788946228796,batchnorm
0.07,3470,768,2,34,leaky_relu,constant,0.0,100,0.00040185181515646186,0.6618214845657349,0.0032074034582730013,5,0.9205426356589147,0.024055246249057402,0.0001250271774897395,1.1675893499520102,leaf,0.7577123205077196,batchnorm
0.07,3471,768,2,31,leaky_relu,constant,0.0,100,0.00035577278705245063,0.6667113304138184,0.013021772762436056,5,0.8943798449612403,0.023982430289867476,0.0001008197889668385,1.1546017949881549,leaf,0.7267447489844627,batchnorm
0.01,3472,768,2,17,leaky_relu,constant,0.0,100,0.0003395607850226616,0.24928812682628632,0.027479352311693128,6,0.9215116279069767,0.022931569643416857,0.00014851857492152945,1.279996596680491,leaf,0.7467335322710208,batchnorm
0.07,3473,768,2,32,leaky_relu,halve,0.0,100,0.0003240720127069648,0.5892547965049744,0.061662870215897024,5,0.9205426356589147,0.023723945837666217,0.00012913079080224474,1.1981822362809644,leaf,0.7121802951008201,batchnorm
0.07,3474,768,2,30,leaky_relu,constant,0.0,100,0.0003062445521936948,0.7215480804443359,0.014691307661204274,4,0.9147286821705426,0.03599431126064333,0.0001533515873113454,1.1919874686724168,leaf,0.7320681387894353,batchnorm
0.07,3475,768,2,13,gelu,constant,0.0,100,0.00027897141188338746,0.8955782055854797,0.10374536558347616,7,0.8323643410852714,0.01004715843119041,9.140604183931951e-05,1.124712957403912,leaf,0.7246191667647903,batchnorm
0.07,3476,768,2,34,leaky_relu,constant,0.0,100,0.0003450954762018976,0.8166641592979431,0.13175373261726528,4,0.9108527131782945,0.03859852677815486,0.00020274944369346145,1.2289703504380398,leaf,0.7320173540939923,batchnorm
0.07,3478,768,2,32,leaky_relu,halve,0.0,100,0.00038133217841810333,0.6686424016952515,0.0036167006371635524,6,0.9156976744186046,0.024883690140369005,0.00010388052488125374,1.1689569246508758,leaf,0.7501743291824079,batchnorm
0.07,3479,768,2,33,leaky_relu,constant,0.0,100,0.000387786078279817,0.7515382170677185,1.52918984322748e-16,4,0.9186046511627907,0.0388548983664372,9.303518225663446e-05,1.2192832371819402,leaf,0.7518273080693109,batchnorm
0.07,3481,768,2,20,leaky_relu,constant,0.0,100,0.00029344053649267256,0.6805247068405151,0.053349323793202987,7,0.8837209302325582,0.03563713782878237,8.331573268410003e-05,1.2051584312962238,leaf,0.737173922241468,batchnorm
0.07,3485,768,2,49,leaky_relu,constant,0.0,100,0.00036787430947473964,0.7550556659698486,0.08830638209502978,3,0.9166666666666666,0.034227591601439455,7.666328790967877e-05,1.174637273780999,leaf,0.7101077122845872,batchnorm
0.07,3486,768,2,32,relu,constant,0.0,100,0.0002992447258450803,0.8210631608963013,0.01444048064990662,4,0.9127906976744186,0.022002677857441345,0.00017824006998241507,1.2183408501637223,leaf,0.7387849864350766,batchnorm
0.07,3487,768,2,33,leaky_relu,constant,0.0,100,0.00036900266217770254,0.8004654049873352,0.025973740203442782,6,0.877906976744186,0.010386263229383803,0.00012026546613652363,1.2679031416362034,leaf,0.756561380220608,batchnorm
0.07,3488,768,2,31,leaky_relu,halve,0.0,100,0.00036812124352315575,0.7259358167648315,0.08681986809943758,7,0.9234496124031008,0.0433352899955119,8.45298601335645e-05,1.1891448880196671,leaf,0.7594065571758697,batchnorm
0.07,3489,768,2,30,leaky_relu,constant,0.0,100,0.0003678501475101617,0.6260003447532654,0.02757677662309399,4,0.9457364341085271,0.03460032674920611,0.00011056932132590428,1.124895033090978,leaf,0.7467487434011192,batchnorm
0.07,3492,768,2,30,leaky_relu,constant,0.0,100,0.0003944265493398157,0.6962141394615173,0.016548666173569725,4,0.9195736434108527,0.04674850768587208,0.00020223320449832503,1.2215404368489489,leaf,0.7234395054520991,batchnorm
0.07,3493,768,2,31,leaky_relu,halve,0.0,100,0.000370961359475266,0.726620078086853,0.0788655544272536,3,0.873062015503876,0.022298854417953713,7.597222787769187e-05,1.1915010138452309,leaf,0.757121939157527,batchnorm
0.1,3494,768,2,32,leaky_relu,constant,0.0,100,0.0003254738111853574,0.8580872416496277,0.05712406787855173,4,0.9147286821705426,0.0510066213386455,0.00011054303307941119,1.240944710473909,leaf,0.7661137583071926,batchnorm
0.07,3495,768,2,34,leaky_relu,constant,0.0,100,0.00040820005537093906,0.7724296450614929,0.051862516993195294,6,0.8934108527131783,0.024477788930198703,0.0003747901650108232,1.2603622775046524,leaf,0.7394112413947864,batchnorm
0.05,3496,768,2,30,gelu,constant,0.0,100,0.0003259684104164608,0.6457083821296692,0.023381924313341743,4,0.9079457364341085,0.03654281179094378,7.703186323711328e-05,1.2024967765704786,leaf,0.7507060973474795,batchnorm
0.07,3497,768,2,31,leaky_relu,constant,0.0,100,0.0004067948757711975,0.8361585140228271,0.014322950156326498,5,0.9001937984496124,0.05127844770677388,0.00016327015036133149,1.132102973877856,leaf,0.7201915389662695,batchnorm
0.07,3498,768,2,32,leaky_relu,halve,0.0,100,0.0003736463667112187,0.6902021765708923,0.08458757518058875,9,0.7412790697674418,0.022883908012284616,0.00013582521862893894,1.1470139038045943,leaf,0.7555100382835229,batchnorm
0.07,3501,768,2,34,leaky_relu,constant,0.0,100,0.0004177910375766262,0.6631187200546265,0.052227315766191676,4,0.9418604651162791,0.024285153173126788,8.201740829993348e-05,1.1860067503961838,leaf,0.729395607892858,batchnorm
0.07,3502,768,2,29,leaky_relu,constant,0.0,100,0.0002977514787685791,0.6606713533401489,0.09644587085248141,6,0.875968992248062,0.03685087805658693,0.0001942636727353624,1.1633536615085065,leaf,0.7440001957440887,batchnorm
0.07,3503,768,2,32,leaky_relu,halve,0.0,100,0.0003684773716007764,0.7821478843688965,0.0022675064260881967,6,0.9234496124031008,0.05281936170263993,0.00012057502140667942,1.245088336769449,leaf,0.7386909596521111,batchnorm
0.03,3504,768,2,33,leaky_relu,constant,0.0,100,0.0004268602564211294,0.4659111797809601,0.03502066328689355,5,0.8866279069767442,0.01023037556025672,8.900382604381952e-05,1.2714271243848614,leaf,0.7577790709211605,batchnorm
0.07,3505,768,2,31,leaky_relu,constant,0.0,100,0.00042308721387801024,0.5693895816802979,0.06321472134880964,3,0.9195736434108527,0.03536874768470508,9.79952143529716e-07,1.2120267682102523,leaf,0.7209955948109079,batchnorm
0.07,3507,768,2,30,leaky_relu,constant,0.0,100,0.00034342433609421897,0.6982206106185913,0.14096285917902038,5,0.8653100775193798,0.022181021262031215,0.000151473034173006,1.2935491209933934,leaf,0.7567039598453693,batchnorm
0.005,3508,768,2,32,relu,halve,0.0,100,0.00045567240190007877,0.1635648012161255,0.16718889552937075,5,0.9089147286821705,0.010118503140826053,7.059628184766545e-05,1.1363973149092614,leaf,0.7629257723724505,batchnorm
0.07,3509,768,2,31,leaky_relu,constant,0.0,100,0.0003119488213277954,0.7345213294029236,0.003422601642688297,6,0.9186046511627907,0.041693231912670825,0.00010823952201733305,1.1849289852131555,leaf,0.7504396275483592,batchnorm
0.07,3511,768,2,33,leaky_relu,constant,0.0,100,0.0004302127074489539,0.6415921449661255,0.08023338962979641,5,0.9312015503875969,0.034205253845823125,8.201617707754165e-07,1.1456258667572778,leaf,0.7134162446409946,batchnorm
0.07,3512,768,2,29,leaky_relu,constant,0.0,100,0.000278941344253518,0.6618168354034424,0.2769679617711862,3,0.8934108527131783,0.06257513118001007,6.679633324440274e-05,1.2101476303235885,leaf,0.7360652239215051,layernorm
0.07,3513,768,2,34,leaky_relu,halve,0.0,100,0.0004477399423085145,0.6519355177879333,0.038085595781079035,5,0.9079457364341085,0.04343375600596448,0.00013068236542846046,0.8813579768241645,leaf,0.7501133247017815,batchnorm
0.07,3514,768,2,32,leaky_relu,constant,0.0,100,0.0003878219996701165,0.7450242042541504,0.02461122705688377,5,0.9127906976744186,0.022343833609865325,0.00018563910865344069,1.1622640176184684,leaf,0.7668395390609081,batchnorm
0.07,3515,768,2,31,leaky_relu,constant,0.0,100,0.0003938922366041846,0.6321183443069458,0.12846922555419021,3,0.9253875968992248,0.06387562902775216,9.07198834290476e-05,1.2408244458999118,leaf,0.7041451891083819,batchnorm
0.07,3516,768,2,29,leaky_relu,constant,0.0,100,0.00034023120863080976,0.6416597962379456,0.0174769575543309,5,0.9186046511627907,0.03719176738622765,0.00010434912860370866,1.252692573068045,leaf,0.7591916546856247,batchnorm
0.07,3518,768,2,33,leaky_relu,constant,0.0,100,0.0003651104736720322,0.7061280012130737,0.010101824001623414,12,0.7558139534883721,0.02434218035611126,0.00016089938525938173,1.3068971872193658,leaf,0.7234333300374094,batchnorm
0.1,3519,768,2,34,gelu,halve,0.0,100,0.00040651080295507196,0.8229065537452698,0.038972447636807094,6,0.9224806201550387,0.010548186481297189,0.00012751033218260857,1.1989144863047922,leaf,0.7621176756769928,batchnorm
0.07,3520,768,2,31,leaky_relu,constant,0.0,100,0.0004601045088749465,0.6468919515609741,0.005880976182660482,4,0.9234496124031008,0.04839779984425275,9.000521987680596e-05,1.281107899203598,leaf,0.7642586722088213,batchnorm
0.05,3522,768,2,32,leaky_relu,constant,0.0,100,5.852081911585549e-05,0.7436776757240295,0.2711426859475879,2,0.7102713178294574,0.0650617001781026,0.00013470293060374277,1.1794379108774997,leaf,0.7342207884959541,batchnorm
0.07,3523,768,2,33,leaky_relu,constant,0.0,80,6.923906607837826e-05,0.6591703295707703,0.03066588618882887,5,0.8604651162790697,0.01028263012001631,9.742366727776823e-05,1.1417729332326991,leaf,0.7424437948856041,batchnorm
0.07,3528,768,2,34,relu,constant,0.0,100,0.0003672280967804981,0.6439933776855469,0.11895378577047973,4,0.9186046511627907,0.010167289393242875,7.724518977452636e-05,1.1646758047614487,leaf,0.7435932729237821,batchnorm
0.07,3529,768,2,31,leaky_relu,halve,0.0,100,0.0004645004858333304,0.6678084135055542,0.059694310430085495,3,0.9292635658914729,0.07947581697826792,0.00010284501338896223,1.2686160197990317,leaf,0.7485604865442647,batchnorm
0.07,3530,256,2,29,leaky_relu,constant,0.0,80,0.00030471209533504645,0.7929852604866028,0.02384292494277786,6,0.8507751937984496,0.03289038958672952,1.2760215046101621e-06,1.1357248795472925,leaf,0.7239613521931305,batchnorm
0.03,3531,768,2,33,leaky_relu,constant,0.0,100,0.00034146984492651586,0.5387391448020935,0.002589831292797126,5,0.9292635658914729,0.05683201777758701,1.127306259116012e-06,1.2213642213438547,leaf,0.7559041713800333,batchnorm
0.07,3532,768,2,31,leaky_relu,constant,0.0,100,0.0004726287036849747,0.6526153087615967,0.014026611132120148,6,0.9050387596899225,0.0340531870564325,0.00014777321142006204,1.2275885649899783,leaf,0.7260068820432731,batchnorm
0.07,3533,768,2,34,leaky_relu,constant,0.0,80,0.0004465084737045357,0.7578272223472595,0.09235977341546224,3,0.9321705426356589,0.07139566660290936,6.176262914519088e-05,1.1696148563661544,leaf,0.7090215389916316,batchnorm
0.07,3534,768,2,32,leaky_relu,halve,0.0,100,0.00041539232351407875,0.7648371458053589,0.10349869048242757,3,0.937984496124031,0.05319799537399136,8.097373281394168e-05,1.1506896527378114,leaf,0.747269260242391,batchnorm
0.07,3536,768,2,29,leaky_relu,constant,0.0,100,0.00037591110536535976,0.5725609660148621,0.39418178483664706,2,0.7606589147286822,0.0381675168463421,0.00021307738132614275,1.2688500740819577,eom,0.6985278757988878,layernorm
0.07,3537,768,2,35,leaky_relu,constant,0.0,80,0.00041931766496003056,0.7175334095954895,0.17215160222838255,2,0.8953488372093024,0.06535246825311812,0.00012689342474093965,0.8882149993114146,leaf,0.763233897926069,batchnorm
0.07,3538,768,2,31,leaky_relu,constant,0.2,100,4.431196920220287e-05,0.6966977119445801,0.14008172314082307,11,0.7548449612403101,0.010128787217286085,6.229818965709957e-05,1.7801341751440287,leaf,0.7170209397450499,batchnorm
0.07,3539,768,2,56,leaky_relu,halve,0.0,100,0.00047878820216476394,0.7393031120300293,0.18308327612039246,2,0.8362403100775194,0.047100071256703076,8.44360155028531e-08,1.1870323835138676,leaf,0.7416201353299121,batchnorm
0.07,3540,256,2,30,leaky_relu,constant,0.0,80,0.00038154936717221734,0.779910147190094,0.0724775359265261,6,0.937015503875969,0.09122405115627605,6.290856910369345e-07,1.1194544411928211,leaf,0.6812459877492082,batchnorm
0.07,3543,768,2,34,leaky_relu,constant,0.0,100,0.0003979258870528342,0.5689072608947754,0.0042946334304509145,4,0.9476744186046512,0.045075075430895395,9.41104128815803e-05,0.8945431803877897,leaf,0.7640998876380783,batchnorm
0.07,3544,256,2,32,leaky_relu,halve,0.2,80,0.000476869401288846,0.6673240661621094,0.1421880691304217,5,0.9098837209302325,0.06777386195846995,9.438580465198133e-05,0.8785544673376346,leaf,0.7438327499096518,batchnorm
0.07,3545,768,2,29,leaky_relu,constant,0.0,100,0.0003585646202712614,0.750457763671875,0.0738524259353315,3,0.9408914728682171,0.025081369129033367,8.532860205771902e-07,1.279213162912074,leaf,0.7647406400207216,batchnorm
0.1,3547,768,2,31,leaky_relu,constant,0.2,80,0.0003348140678066025,0.7506970763206482,0.08729535648480656,4,0.9176356589147286,0.05594154428547901,0.00014401370111807765,1.2147581642170566,leaf,0.7503513126007579,batchnorm
0.05,3549,256,2,58,leaky_relu,halve,0.0,100,0.00041370373717132807,0.5655784606933594,0.040847370543164806,5,0.9098837209302325,0.02382848388725311,0.00011851487393613072,1.9317001322057754,leaf,0.7453903173136708,batchnorm
0.07,3550,768,2,35,relu,constant,0.2,100,0.0004730519506032454,0.8269591927528381,0.05360944898811009,6,0.8536821705426356,0.010161567945923195,0.00023467480495238817,0.8909419696395801,leaf,0.7550066619043126,batchnorm
0.07,3551,768,2,32,leaky_relu,constant,0.0,80,0.0004972044007642341,0.8522181510925293,0.02655860190069432,4,0.9098837209302325,0.04975450400187697,8.64092536991818e-05,0.9048783521332415,leaf,0.7680350309273128,batchnorm
0.07,3554,768,2,63,leaky_relu,halve,0.0,80,0.00038004722769817846,0.7027047872543335,0.06024913825863353,3,0.9437984496124031,0.03537049006423007,3.630543860468228e-07,0.9235612525921562,leaf,0.7426063848008981,batchnorm
0.07,3555,768,2,31,leaky_relu,constant,0.0,100,0.0004772371836453594,0.8649780750274658,0.26105915835891574,2,0.8517441860465116,0.08473572261053847,7.15446857354218e-05,0.887091941196446,eom,0.7299329680492194,batchnorm
0.07,3557,768,2,32,leaky_relu,constant,0.0,100,0.00038879070577715777,0.7235571146011353,0.028394891877889662,9,0.810077519379845,0.06604355615292792,0.000130967738503157,1.16917981127237,leaf,0.6550851977101662,batchnorm
0.03,3558,768,2,9,leaky_relu,constant,0.0,80,0.0004990429661388199,0.4367554485797882,0.18790931440677086,6,0.8594961240310077,0.031452677534392785,1.5706117318867913e-06,0.8744438819554136,leaf,0.6339496171122843,batchnorm
0.07,3559,256,2,35,leaky_relu,halve,0.2,100,0.000493312072731371,0.6473203301429749,0.021524004956283035,4,0.9253875968992248,0.02365571204001018,0.0001124625253057247,1.1341259163861062,leaf,0.7110226628058737,batchnorm
0.07,3560,768,2,60,leaky_relu,constant,0.0,100,5.100789362372189e-05,0.8874344825744629,0.25720216324937223,3,0.9108527131782945,0.10881028618178984,7.97406702877133e-05,0.7179680063741309,leaf,0.7413914497238063,batchnorm
0.07,3561,768,2,29,leaky_relu,constant,0.0,80,0.000432743098466524,0.6214067339897156,0.0360807373449531,4,0.9292635658914729,0.04801501546095211,0.00014729187315835188,0.9133042347164586,leaf,0.691161710477785,batchnorm
0.07,3562,256,2,30,gelu,constant,0.2,100,7.852554328473614e-05,0.9424576163291931,0.29300363608833796,2,0.7286821705426356,0.062008020868730224,9.72141360684656e-05,1.1885530592341156,leaf,0.7536431092995007,batchnorm
0.07,3564,768,2,34,leaky_relu,halve,0.0,100,0.000357840751403179,0.5761200785636902,0.06538450648937946,4,0.9195736434108527,0.04610128717851365,7.484769801713001e-05,1.2429184017746204,leaf,0.6703487956248885,batchnorm
0.07,3565,768,2,32,leaky_relu,constant,0.0,80,0.00048736880594301405,0.7561041116714478,0.17273238985696981,3,0.8178294573643411,0.07873793583772841,5.939055430788035e-05,0.8680070506410594,leaf,0.7284220232126692,batchnorm
0.07,3566,768,2,30,leaky_relu,constant,0.2,100,0.0004175174694647911,0.7285763025283813,0.02432986440591804,5,0.9089147286821705,0.03587839338589483,0.00010776413909548706,0.688514221885459,leaf,0.7451576963273713,batchnorm
0.07,3568,768,2,35,leaky_relu,constant,0.2,80,0.00027661369726567086,0.7354769706726074,0.01386459183584721,5,0.9021317829457365,0.02617734265887208,0.0001719093522854842,1.248195683401762,leaf,0.7277950926680594,batchnorm
0.07,3569,768,2,29,leaky_relu,halve,0.0,100,0.0004661646371479151,0.7802035808563232,0.017539887782182222,5,0.9186046511627907,0.040607369314849234,0.0002108088470379508,1.8730902179854036,leaf,0.61627484902911,batchnorm
0.07,3570,768,2,33,leaky_relu,constant,0.3,100,0.00041146603077881166,0.8326715230941772,0.0,4,0.9486434108527132,0.07032204570447942,1.019305114021625e-06,0.9002814618423315,leaf,0.763892335515433,none
0.07,3572,256,2,30,relu,constant,0.0,80,7.246607987789803e-05,0.81362384557724,0.08231198231850632,5,0.9253875968992248,0.024936284262740208,8.29662267823123e-05,1.1088927306164105,leaf,0.5082349627565196,batchnorm
0.07,3573,768,2,33,leaky_relu,constant,0.2,100,0.0004959065757506149,0.8218494057655334,0.2446639990317618,2,0.8246124031007752,0.053915802450540326,5.602651027739831e-05,1.211397521290189,eom,0.6052104691682385,batchnorm
0.1,3574,768,2,29,leaky_relu,halve,0.0,100,0.000436567296215957,0.9773927330970764,0.04240224863336905,5,0.9147286821705426,0.03991710388225358,0.00011769851870165953,0.9176112506484932,leaf,0.7348172157002751,batchnorm
0.07,3575,768,2,34,leaky_relu,constant,0.0,80,0.0004955778637624619,0.7809662222862244,0.00608062209524115,3,0.9341085271317829,0.024039230291088676,9.439260318029121e-05,0.7188097426223203,leaf,0.7159495157401826,batchnorm
0.05,3577,768,2,35,leaky_relu,constant,0.2,100,0.00043828348851514704,0.6136037111282349,0.04623112250350398,11,0.752906976744186,0.049747839469284655,7.17969071848166e-05,0.8894487945670273,leaf,0.47109641679298453,layernorm
0.07,3578,768,2,33,leaky_relu,constant,0.0,100,0.00039203683686090714,0.6935893893241882,0.009192468998909464,5,0.8905038759689923,0.023005728535037757,0.00015426169326228804,0.8624360778269505,leaf,0.7372010581723544,batchnorm
0.07,3579,768,2,53,leaky_relu,halve,0.3,100,0.0004996677571431985,0.6688306927680969,0.13142126246070687,3,0.8343023255813954,0.05781212489548646,6.095025172563002e-05,1.2962289616061151,leaf,0.5854671429656498,batchnorm
0.07,3580,768,2,32,leaky_relu,constant,0.0,80,0.0004616566968193877,0.7636585235595703,0.08453745887978946,4,0.9001937984496124,0.03786142594692153,9.400083278343234e-05,1.1575368544237483,leaf,0.7700833304778636,batchnorm
0.07,3581,256,2,11,leaky_relu,constant,0.2,100,0.0004009791749075801,0.7780474424362183,0.16434598992855928,4,0.9011627906976745,0.0850280456981151,5.5724385897510375e-05,0.7417562812602886,leaf,0.7528694508563347,batchnorm
0.01,3582,768,2,30,leaky_relu,constant,0.0,80,0.0003173155892409752,0.30318349599838257,-1.9335374610683456e-16,5,0.9331395348837209,0.022398871937308308,0.00012118184125928809,0.8891520882696864,leaf,0.4852546911442981,batchnorm
0.03,3583,768,2,29,leaky_relu,constant,0.0,80,0.000295482384826204,0.557215690612793,0.010622298121916144,8,0.8498062015503876,0.010949105027184073,0.00021248347405840429,0.8477511907677127,leaf,0.465508213745218,batchnorm
0.1,3584,768,2,29,gelu,constant,0.0,80,0.0003616383147278524,1.1673529148101807,0.014455456733740712,6,0.9089147286821705,0.01035929788641611,0.0001710813136890988,0.8518257779608374,leaf,0.6221584135421756,batchnorm
0.01,3585,768,2,29,leaky_relu,constant,0.0,80,0.000317065429239345,0.30068153142929077,0.02842926581642047,6,0.8846899224806202,0.02175320925128922,0.00014202765854359165,0.8617653375883113,leaf,0.6501813269403119,batchnorm
0.05,3588,768,2,29,leaky_relu,constant,0.0,80,0.0003307380713904884,0.7337492108345032,0.0,5,0.9166666666666666,0.058620554868640644,0.00012478441289992708,0.8680046116358118,leaf,0.4248676179308243,batchnorm
0.01,3589,768,2,29,leaky_relu,constant,0.0,80,0.00030254649671163683,0.22822259366512299,0.10912663223149723,4,0.9186046511627907,0.025628755342794518,0.0001857575415831257,0.8463256606364039,leaf,0.4592399346940187,batchnorm
0.01,3591,768,2,29,leaky_relu,constant,0.0,80,0.0003061047619396931,0.268995463848114,0.07046015351905972,6,0.8866279069767442,0.0105662110852143,0.00011034330698112593,0.8381470861388015,leaf,0.5000106910626824,batchnorm
0.01,3594,768,2,30,leaky_relu,constant,0.0,80,0.0003459300952685376,0.2597057819366455,0.18148036473530607,2,0.8614341085271318,0.03690293815689395,0.00014348392878495817,0.851887978891029,leaf,0.6680268495881216,batchnorm
0.005,3596,768,2,30,leaky_relu,constant,0.0,80,0.00037172738086061505,0.15115024149417877,0.19354909607343398,2,0.9205426356589147,0.021367444385697227,0.00010241695175424722,0.8526527880139949,leaf,0.5097337532172549,batchnorm
0.01,3597,768,2,30,leaky_relu,constant,0.0,80,0.0003795070062664042,0.28804194927215576,0.16890403118389571,5,0.9215116279069767,0.0497241868722067,0.00023229242966342023,0.8344149417746707,leaf,0.6034543648809317,batchnorm
0.01,3600,768,2,16,leaky_relu,constant,0.0,80,0.00036557860971986957,0.2798490822315216,0.022107801523754793,5,0.9205426356589147,0.03488451804857756,0.00012139947372320276,0.8931858148903362,leaf,0.5966552453545433,batchnorm
0.01,3602,768,2,29,leaky_relu,constant,0.0,80,0.000321792027296055,0.25478315353393555,0.13424043583659528,4,0.9234496124031008,0.0229549714012786,0.00015549810279433626,0.8302154738684451,leaf,0.4381184820614739,batchnorm
0.01,3605,768,2,28,leaky_relu,constant,0.0,80,0.00033888976038411335,0.2861330211162567,0.10284158844669666,7,0.8672480620155039,0.010224648082910712,0.0001815674470584683,1.9723730681533151,leaf,0.4900340112734137,batchnorm
0.01,3609,768,2,28,leaky_relu,constant,0.0,80,0.0003854505411901518,0.26448819041252136,0.12451378127790497,4,0.9457364341085271,0.023290273042946844,0.0001395275605298129,0.8996993296127266,leaf,0.5032421746771016,batchnorm
0.03,3610,768,2,31,leaky_relu,constant,0.0,80,0.000362845330836415,0.5503971576690674,0.18227081916592416,3,0.8895348837209303,0.05809678116724527,8.627659522960402e-05,0.8171519495017501,leaf,0.5600519241590118,batchnorm
0.01,3611,768,2,29,leaky_relu,constant,0.0,80,0.00038489228119488336,0.2965179681777954,0.01902907605886867,8,0.8556201550387597,0.010127887194327638,0.0001045051328735127,0.7326730115380333,leaf,0.5359137063437714,batchnorm
0.01,3614,768,2,30,leaky_relu,constant,0.0,80,0.0003210265920821377,0.2919408082962036,0.2564290787524738,2,0.9467054263565892,0.044585974716605255,0.00011652250161888289,0.8278812213554425,leaf,0.43474834780652355,batchnorm
