cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.1,328,768,4,37,relu,constant,0.4,80,4.320015242191703e-05,1.3423093557357788,0.050081338444035735,2,0.03294573643410853,6,5,32,xavier_uniform,0.11801597634185905,0.00013591056790412338,0.6137053695085231,eom,0.2006847411958732,batchnorm,cosine
0.1,334,768,4,37,relu,constant,0.3,80,4.5048377388391404e-05,1.2993569374084473,0.043282845615255694,2,0.1695736434108527,5,5,32,xavier_uniform,0.17333648175175975,0.00011077027131366767,0.5938011682276554,eom,0.20008109620581657,batchnorm,cosine
0.1,344,768,4,39,relu,constant,0.4,80,4.903125014141167e-05,1.254530429840088,0.0431157736827555,2,0.06976744186046512,7,5,32,xavier_uniform,0.15041653276620626,7.218837711643096e-05,0.6470031389744992,eom,0.21414320695247308,batchnorm,cosine
0.1,347,768,4,39,relu,constant,0.3,80,5.044897088879157e-05,1.0647165775299072,0.045103836390382256,2,0.2596899224806202,6,5,32,xavier_uniform,0.19567946424665997,7.717866833220353e-05,0.6450432730098998,eom,0.21466530180562984,batchnorm,cosine
0.1,350,768,4,39,relu,constant,0.3,80,5.5749523291133825e-05,1.1893523931503296,0.04335811187193939,2,0.4001937984496124,6,5,32,xavier_uniform,0.1963885525179453,7.232711651451313e-05,0.54744726835712,eom,0.223704415858409,batchnorm,cosine
0.1,356,768,4,40,relu,constant,0.4,80,5.6875830923647495e-05,1.3608384132385254,0.04799618009259602,2,0.125,6,5,32,xavier_uniform,0.13170436348487574,7.142912680825331e-05,0.7065953718774188,eom,0.22788330482699254,batchnorm,cosine
0.1,351,768,4,39,relu,constant,0.3,150,5.447415383775601e-05,1.0286024808883667,0.225773631588459,2,0.6308139534883721,6,5,32,xavier_uniform,0.13234025572628225,7.917663078301819e-05,0.5441087288204612,eom,0.22400774763759618,batchnorm,none
0.1,353,768,4,39,relu,constant,0.4,150,5.547151305462016e-05,1.3950212001800537,0.0503218370755728,2,0.47189922480620156,6,5,32,xavier_uniform,0.1361848515854388,7.152346391087755e-05,0.5443829827990658,eom,0.2285408961240642,batchnorm,cosine
0.1,354,768,4,39,relu,constant,0.4,150,5.530502988159039e-05,1.1974588632583618,0.04988537586659209,2,0.3691860465116279,6,5,32,xavier_uniform,0.13669254681224846,7.070925308919705e-05,0.6936132260819265,eom,0.22687432920691053,batchnorm,cosine
0.1,375,768,4,39,relu,constant,0.4,80,4.7728656935094845e-05,1.2685651779174805,0.034481039886615564,2,0.250968992248062,6,5,32,xavier_uniform,0.13327055791897585,9.47230596949068e-05,0.6611293712329659,eom,0.230110171682159,batchnorm,cosine
0.1,385,768,4,39,relu,constant,0.1,80,2.9739226459588692e-05,1.1308557987213135,0.1010756426370462,2,0.7684108527131783,6,5,32,xavier_uniform,0.11802911280719318,0.00013622947471045844,0.5912314378798629,eom,0.2198940498464239,batchnorm,cosine
0.1,386,768,4,38,relu,constant,0.1,80,5.304315021001831e-05,1.0543396472930908,0.16745975535134972,2,0.9079457364341085,10,5,32,xavier_uniform,0.10828191405984901,0.00012476230687885145,0.5922777341820041,eom,0.22033589658114047,batchnorm,cosine
0.1,388,768,4,38,relu,constant,0.1,80,5.295784162502329e-05,1.0432244539260864,0.22754561720109348,2,0.32945736434108525,6,5,32,xavier_uniform,0.11762428950029227,0.0001246750062712457,0.5937666464200684,eom,0.22066533634453095,batchnorm,cosine
0.1,389,768,4,38,relu,constant,0.1,80,3.939127030552531e-05,1.2383716106414795,0.15892822337093837,2,0.2238372093023256,6,5,32,xavier_uniform,0.11324954680426431,7.746913163424512e-05,0.6499122169808641,eom,0.21932916916715398,batchnorm,cosine
0.1,391,768,4,38,relu,constant,0.1,80,0.00016520633227046555,1.157367467880249,0.2369073580603665,2,0.810077519379845,5,5,32,xavier_uniform,0.1474048559299217,7.851233407939301e-05,0.6467448650777656,eom,0.21844723173753192,batchnorm,cosine
0.1,392,768,4,38,relu,constant,0.1,80,3.876226277357836e-05,0.9606801867485046,0.12383923912389437,2,0.31492248062015504,5,5,32,xavier_uniform,0.14973794974447896,6.43605256632746e-05,0.645450210231403,eom,0.21316510174762957,batchnorm,cosine
0.1,405,768,4,42,relu,constant,0.3,80,4.7229597505823015e-05,1.3664615154266357,0.045306603268671135,2,0.3003875968992248,5,5,32,xavier_uniform,0.16378246146936523,9.911271336822675e-05,0.7332895995786978,eom,0.23109286517090086,batchnorm,cosine
0.1,408,768,4,42,relu,constant,0.3,80,3.336621267771091e-05,1.1602102518081665,0.0361390184219598,2,0.19670542635658914,7,5,32,xavier_uniform,0.16157584007778897,0.00019747570141491038,0.7449863089904958,eom,0.233860658560964,batchnorm,cosine
0.1,407,768,4,42,relu,constant,0.3,80,0.00010393809677076281,1.4386810064315796,0.10721119943456794,2,0.30523255813953487,5,5,32,xavier_uniform,0.12844536766135045,9.910102774459271e-05,0.5574396792730464,eom,0.23194147640515703,batchnorm,cosine
0.1,411,768,4,41,relu,constant,0.3,80,3.473809392137292e-05,1.2720834016799927,0.03426807491746239,2,0.25775193798449614,7,5,32,xavier_uniform,0.13344561295743002,0.0001971407700667016,0.5491014239249,eom,0.232308571425839,batchnorm,cosine
0.1,417,768,2,41,relu,constant,0.3,80,3.550349543175089e-05,1.2875896692276,0.20393654379744708,2,0.875,7,5,32,xavier_uniform,0.16571027433540553,0.00019688066466390337,0.7754237123645007,eom,0.25761095832156133,batchnorm,cosine
0.1,423,768,4,44,relu,constant,0.3,80,3.1375181878648e-05,1.3457876443862915,0.03286860133549689,2,0.21705426356589147,7,5,32,xavier_uniform,0.16938926786925418,0.00016411710108975118,0.7337270308077607,eom,0.24545315682683672,batchnorm,cosine
0.1,436,512,4,49,relu,double,0.3,80,4.030458028621196e-05,1.4564757347106934,0.04133426108654643,2,0.25193798449612403,5,5,32,xavier_uniform,0.19026749366358284,0.00016817979998733665,0.7497871079238193,leaf,0.3064312055664022,batchnorm,cosine
0.1,444,768,4,40,relu,constant,0.3,80,3.948569083224878e-05,1.2766010761260986,0.04389939633744028,2,0.13953488372093023,6,5,32,xavier_uniform,0.17918853553273217,0.00010516237202363243,0.8429137409429367,eom,0.21602388121762178,batchnorm,cosine
