"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetivibrio","Acetobacter","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Aeromonas","Akkermansia","Alcaligenes","Alistipes","Alkalibaculum","Alkaliphilus","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Arcanobacterium","Arthrobacter","Atopobium","Bacillus","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Brevundimonas","Bulleidia","Burkholderia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Chryseobacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Dehalobacter","Denitrobacterium","Dermabacter","Desulfosporosinus","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Elusimicrobium","Enterobacter","Enterococcus","Enterorhabdus","Eremococcus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Facklamia","Faecalibacterium","Filifactor","Finegoldia","Flavobacterium","Flavonifractor","Fusobacterium","Gallicola","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Janthinobacterium","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Morganella","Moryella","Murdochiella","Mycoplasma","Natronincola","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Paenibacillus","Pantoea","Papillibacter","Parabacteroides","Paracoccus","Paraeggerthella","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Phyllobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Sarcina","Selenomonas","Serratia","Shewanella","Shimwellia","Slackia","Sneathia","Solibacillus","Solobacterium","Sphingomonas","Spiroplasma","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptobacillus","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tessaracoccus","Thiomonas","Tindallia","Tissierella","Treponema","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Variovorax","Veillonella","Victivallis","Weissella","Zimmermannella"
"rgn.1.3",0,0.000211377634864776,0,0,0,0,0,0.000250870839298627,0,0,0,0,0,0,0,0.00255664932134812,0.00195097454533289,0.00755239505047505,0,0,0,0,0,0,0.00334096370838627,0,0.000184686896628302,0,0,0.00099422557940258,0,0.0005386675750696,0,0.00298678756578928,0,0,0,0,0.000498184592576135,0,0,0.00119178204438332,0.000833291441831138,0.00591362877842418,0,0.000128973870082964,0.00486197283364601,0.00210529849012313,0.00540300741586544,0.000563124999602432,0.00843408026578523,0.000423828214719613,0.000295395796706609,0.00264178662938379,0,0,0.00560746182338196,0.00202343216915057,0.000824928243988923,0,0,0,0,0,0,0.0104501500724194,0,0.0106972839990012,0,0,0.0297924718078582,0.000497764450686408,0,0,0.000971723130352725,0,0.00476376697682081,0,0.00469732484231828,0,0.0127596006745339,0,0.025943880705679,0,0,0.000435773811222711,0,0.000256230418410756,0,0.000545294979080305,0,0,0.0188146464474432,0,0,0,0,0,0,0.00102256820179309,0,0,0.0161225385287034,0,0,0.00373042149949457,0,0.000355249692013286,0,0,0,0,0,0,0,0,0.00183055543222053,0.00326490831684335,0,0,0,0.00265042271366672,0,0,0,0,0,0.00103569135135341,0,0.0104151214242334,0,0.000258742957204228,0,0.00026574577527801,0.000314075856235976,0,0,0,0,0,0.000171568399521948,0.00189748491864793,0.0235327665483619,0.00494024601763548,0.000215199423954215,0,0.00742585726333968,0.00835120538540655,0,0,0.000199265854270911,0,0,0,0,0,0.00293621906470155,0,0.00661149564154323,0,0,0,0,0,0,0.000289969432160725,0.000480783326514424,0,0,0.000788830016939269,0,0,0,0.00115021315080935,0,0,0,0.0149308498816142,0,0.00466470593337872,0.00873505978847545,0,0.0199550998323197,0,0,0.000568388608758729,0.000333689121566928,0,0.000264745466345676,0.662556415469062,0,0,0,0.0035402110635575,0,0,0
"rgn.1.5",0,0.00283961223454674,0,0,0,0,0,0.000653638227588761,0,0,0,0,0.000427304097485482,0,0,0,0.00216086656428532,0.00520705330574903,0,0,0,0,0.00150755800881921,0.000371008969213491,0.000811533193362872,0,0,0,0,0.00995733236799723,0.000814842854985375,0.00655364659880776,0.000746650643828611,0.0168325621119707,0,0,0,0,0.00148602380399014,0.00042893321738594,0.00789022287707089,0.00205866051138187,0.00731138783969238,0.00139781565726325,0,0,0.0079591293066622,0.000494160985826196,0.00425965889219855,0.00163552522059935,0.032773915597856,0.00473608804469938,0.00225523546842478,0.00565433391742457,0,0,0.0100339357560046,0.0104006004495752,0.000320456477354993,0,0,0,0,0,0,0.00904845412074812,0.000350489218064887,0.0110131936070346,0,0,0.019957718753239,0,0.000849779332005386,0,0.00166790901565755,0,0.0156822245927742,0.000271424740915392,0.00911952299653956,0,0.0646173066139142,0,0.00611544017083988,0,0.000402047752833354,0,0,0,0,0.00675210434946314,0.000469851735792559,0,0.00396426185109294,0.0343418043632698,0.000355433783788271,0,0,0.00113094766569959,0,0,0,0,0.00116273607217881,0,0,0.00183179624495386,0,0,0,0.000428397727431986,0,0.00239383972293393,0,0,0,0,0.00183675363837706,0.000642533487528236,0,0,0,0,0,0,0.000454410741611412,0,0,0.000363300043907966,0,0.0164201155888056,0.000284315987408682,0,0,0,0.000413867951639873,0,0,0,0,0.000254406329803424,0,0,0.00211525967204789,0.00465931340823075,0.000605507936471115,0,0,0.0974001473840153,0,0,0.000525691013229769,0,0,0,0,0.000335248562964847,0.00955863677279992,0,0.0143254146481374,0,0,0.000364415069668996,0,0,0,0,0.00241777894655959,0,0,0,0,0,0,0.00364730390555049,0.000743235768154275,0,0,0.0196633083155815,0.000746159020933601,0.0548321624198939,0.00157533388435543,0.00019132961423393,0.00320950736245527,0,0.0003753656615194,0,0,0,0,0.401406804224883,0,0,0,0.00147599500600941,0,0,0
"rgn.1.6",0,0.000520156907356569,0,0,0.000389242177682998,0,0,0.00109689424397877,0,0,0,0,0.000425815536278813,0,0,0.00219251815701345,0.0044152652835833,0.00261092595326869,0.000325427697331215,0,0,0.00377337554423652,0.00149579230902091,0.00073793281912929,0.00192543748639204,0,0,0,0,0.00243190011001566,0,0.040266551859007,0,0.0205398276390993,0,0,0.000743098702849361,0,0.000805805483646384,0,0.000743098702849361,0.00133204321325993,0.0179824624573391,0.0171199211468343,0,0,0.0158139473996176,0.00354959613504799,0.020370337413716,0,0.030846294488719,0,0.00753144772047323,0.00785871980215208,0,0,0.0282268261800589,0.00156055247391803,0,0,0.00145291116985694,0,0.000296633947904976,0.000453561637424233,0.0007606124189505,0.0117042247206952,0,0.0125420672865786,0,0,0,0,0.00415948816432529,0.000389242177682998,0,0,0.000244072990302182,0.000461543016993093,0.00336754418657574,0,0.0547674693550902,0,0.0142426087152105,0,0,0.000518621163142817,0,0,0,0.0476458176224701,0,0,0.0013883388426493,0.000440386749189094,0.00274363222714932,0,0,0.000642430117839709,0,0,0,0,0,0,0,0.00141381964023121,0,0,0,0,0,0,0.0339067761334924,0,0,0,0.0367663097031234,0.00270929762811076,0.00112086450624054,0,0,0.015332091254558,0,0,0,0,0,0.00115957925315245,0.00127086954049193,0.00602558622898415,0,0,0,0,0.00094595616949966,0,0,0,0,0,0.00038654286397516,0.0019282971838747,0.00212090231637572,0.000235536805739956,0.00182252974002864,0,0.0017108099021623,0.174873668935835,0,0,0.00156819207683216,0.000570564405352199,0,0,0,0,0.105709923015977,0,0.0186707046020373,0.000416503657207495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172781154803106,0,0,0,0.0611412705947003,0.00020578572618381,0.0124924998475592,0.000692874798281159,0.000170273526162782,0.000586668722926356,0,0.000392999079407765,0,0,0.00852794225650932,0,0.0810392766528374,0.0209607302209301,0,0,0.00464208243052932,0.000402037478752226,0,0
"rgn.1.7",0,0.00188994291770133,0,0,0,0.000153716216737379,0,0.000599970450757153,0,0,0,0,0.000915895816895294,0,0,0,0,0.00804454646776334,0,0,0,0.000832629022812174,0.00683871140944992,0,0.00259026099666869,0,0,0.00024289701277292,0,0.0146494181388616,0,0.00117683835898313,0.000672545400619759,0.0460880014312173,0,0,0,0.000315692007661131,0.00298943965985722,0.000413464828828328,0.00762558625574733,0.00348887374734231,0.0168660518617244,0.00553923123384825,0,0,0.00408033208663406,0.000934568618622742,0.00474172376081617,0.00130701862023436,0.0586032269963408,0.00233188503157696,0.00382888377145436,0.00104609423470168,0,0,0.0614968946523606,0.000807002293402056,0,0,0,0,0,0,0,0.00467402269474299,0,0.0109258564054325,0,0,0,0,0,0,0,0,0.00150532812610608,0,0.011438996656887,0,0.0819469612989579,0.000571554987788471,0.0303662823740972,0,0,0,0,0,0,0.0230261227953165,0.000201068608785851,0,0.00192517125122983,0.00114702727394744,0.000326794531375443,0,0,0.000691210795066814,0,0,0,0,0,0,0.000775505906219248,0.00170088522044463,0,0.000464902349721105,0,0,0.000586860119400472,0,0.000666404099132294,0,0,0,0.0055285653939645,0.00348495844252341,0.000235157058190227,0,0,0.0181722526260244,0,0,0,0,0.000245347599413762,0,0,0.00503321631916426,0,0,0,0.000330202071873325,0.00461184646811082,0,0,0,0,0.000541616454083815,0,0.000294818520660562,0.00713258715011021,0.000252974271488181,0,0,0.00105787977798293,0.0783228227599928,0,0,0.00338591204271663,0.00062130568375499,0,0,0,0,0.205867185905064,0,0.0289584263000173,0,0,0,0.00462318047541955,0,0,0,0.000581756835482981,0.000220063329226258,0,0,0,0,0.000417320640861794,0.0025651867576926,0,0,0,0.00312520957878862,0.0016252140985587,0,0,0,0,0,0,0,0,0,0,0.126023835443573,0.061886170977346,0,0,0.000802688220870317,0,0,0
"rgn.1.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884656217787096,0,0.0817212968767451,0,0,0,0,0.000500331258397035,0,0.0125226279347404,0,0,0,0,0.00233199756079281,0,0.00420329506419438,0,0.0177886553081004,0,0,0,0,0.00175173146335129,0,0.0010076970233206,0,0,0.00704319278862583,0,0,0.00146297348393054,0,0.0116445021662318,0.00070712381016948,0.00895018128069342,0.00106724073035789,0.00280415489727341,0,0,0,0.00103935857409687,0.00446592927618665,0,0,0,0,0,0,0.00031454157705441,0.0225926900735364,0.000836982528282003,0.0101157863325507,0,0,0,0,0,0,0,0,0.000367592622647552,0,0.054529946398701,0,0.01374026061304,0,0.0750831138051431,0,0,0,0,0,0,0.00178167735392942,0,0,0.00653878677300296,0.000881736470786869,0.00262125640696217,0,0,0.000446046075041522,0,0.00105120339091028,0,0,0,0,0,0.0035555765538,0,0,0,0,0,0.00457666023218725,0.00494279974887901,0,0,0,0,0.00293185569803608,0,0,0,0.103872110320451,0,0,0.0048465428264467,0,0,0.00102287688784742,0,0.000119008505052683,0,0,0,0,0,0,0,0,0,0,0.00027023615721847,0.0150139392151222,0.0646767810565479,0,0.000351287736442107,0,0.0164409071633043,0.268816454711239,0,0,0.00272985204811262,0,0,0,0,0,0.0045432784939428,0.000265627317303722,0.0149519311021647,0.00219333838541098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000405922086661234,0,0,0,0.0408102943349323,0,0,0.000492664561085531,0,0.00863008737739876,0,0,0.000310179041038041,0,0.000527841297929839,0,0.0615204392403797,0,0.0132342337197082,0,0.0048987080447747,0,0,0
"rgn.2.1",0,0.0208642833820791,0,0,0.000648207594348646,0,0,0.00378094394725092,0,0,0,0,0.0121362034581241,0,0.000486110023990452,0,0.00118702746849961,0.00658479129153969,0.000674827020827688,0,0,0.000726045171116538,0.0007927257484958,0.00111347104957469,0.00517977712582544,0.000648207594348646,0,0,0,0.0229387125878832,0,0.001136600214016,0.00185827301343969,0.0539827293467848,0,0,0,0,0.00172192945169592,0,0,0.00164287055643503,0.00904054364243748,0.00287631460116221,0,0,0.015575174383275,0.00121178394420547,0.0145047882048076,0,0.0406630864739461,0.000199605516109596,0.00512527141287781,0.00137266079904086,0,0,0.0119266318194681,0.00979590565830824,0.000481062242639086,0,0.00127441923644451,0,0,0,0.000660039362535019,0.0182228155079707,0.00995651366848272,0.0247170775490808,0,0.000339537311325481,0,0,0,0,0,0,0.0225251826489668,0,0.0188563127612444,0,0.0679070742308887,0.000238310643195366,0.0193109562484472,0,0,0.00991088446611799,0,0,0,0.0124569027821807,0,0,0.00996003247882425,0,0.00145225300086094,0,0,0.00199087434424936,0,0.000637827511465842,0,0,0,0,0.000179808609083192,0.0016214272014335,0,0,0,0.00165322119124886,0.00113171710643392,0,0.0184749764720674,0,0,0,0.00485935250941066,0.00475463987923151,0,0,0,0.00466711898576582,0,0,0.00157421844341814,0,0.000217739874651196,0.00343200249961337,0,0.165853448031227,0,0,0,0.00134605138243869,0.000824527328819267,0,0,0,0.000461643185807073,0.000176290082856117,0.00534422787753003,0.00343945792480503,0.0131486034207082,0.00989699541827865,0.00405544031196559,0,0.00625236593708495,0.0218392732849267,0,0,0,0.00311059414692259,0,0,0,0.000238054978367316,0.00509530789006591,0.000169332108048128,0.0893305060212679,0.000189474578338084,0,0,0,0,0,0.00030395060824255,0.000467065882815782,0,0,0,0,0,0.000339537311325481,0.0081159446689512,0.00021864408072857,0,0,0.0228240966561489,0.000178591125033691,0.000936475503502532,0,0,0.0056022664326634,0,0,0.000199407632515729,0.000339537311325481,0.00188288872644131,0.00206498589062453,0.107048305679758,0.00094447824086431,0.000592007388946879,0,0.00220957919180708,0.000350842489654748,0,0
"rgn.2.10",0,0.0032449163094296,0,0,0,0,0,0,0,0,0.000862133111503729,0,0.00044910096069531,0,0,0.000329036156237757,0.00461943513599714,0.00634948552429229,0,0,0,0.00217488584640714,0.00453679905148934,0,0.00600872500814547,0,0,0,0,0.0403571843660922,0.00412445750617308,0,0.000297546474732558,0.0937588799271978,0,0,0,0,0.00384210927602401,0,0,0.00262216407335668,0.00396736177313378,0,0,0,0.0096320956510013,0,0.0111283369590938,0,0.0816971699343549,0.00152873102038836,0.0010263298737183,0.0190807046483792,0.000346396881613101,0,0.0363295546564675,0.00243571308816419,0,0,0.000617212577221295,0,0,0,0,0.0161050665550881,0.00062382811347727,0.0133322096969311,0,0,0,0,0,0,0,0,0.00517652378684316,0.000949891699340591,0.0132741741729285,0,0.0863255610453758,0,0.0135913855375198,0,0,0,0,0,0,0.0115368556924987,0,0,0.00463722500615786,0.000671983869941631,0,0,0,0.00270751845302413,0,0.000314260910203069,0,0,0,0,0.00131678882002667,0.00340954480859243,0,0,0,0.000400575026447529,0.000599751467321183,0,0.00945097097895383,0,0,0,0.0256326913264953,0.00735424393497581,0.000224996898340059,0,0.000846152171421127,0.0023233775450711,0,0,0,0,0,0.00124159795506682,0,0.0205703302452128,0,0.000312102929038973,0,0.00126915878723737,0.00957090960317194,0,0,0,0.000250535593258053,0,0.000206723930114573,0.00084042278704116,0.0122529919882588,0.000693289074387778,0,0,0.00637887061440545,0.145442113239617,0,0,0.000765318078611959,0,0,0,0,0.00145214207422459,0.0826123577511263,0,0.0607443461153392,0.000430070013191827,0,0,0.00987030414382706,0,0,0,0,0,0,0,0,0,0.000402302420281214,0.00638236354636962,0.000465955205340705,0,0,0.0122520882837326,0.000714610925054935,0,0,0,0.000120905352495908,0,0,0,0.000402302420281214,0,0.000319002285318253,0.0591870360869107,0,0.00190807524587961,0,0.000769729996919276,0,0,0
"rgn.2.12",0,0.00175772581368126,0,0,0,0,0,0.00403219277596137,0,0,0,0,0.00172477836996975,0,0.00148285780961008,0.000320099981007016,0.000349449275034599,0.000150272553917607,0.00233636238265176,0,0,0.000335139254881781,0.00215066711778936,0,0.00295550725785915,0.0358520305191186,0,0,0,0.00114897377845077,0.000284434722673573,0.0234374521756261,0,0.0454093371514451,0,0,0,0,0.00246509985806434,0,0.000386260857698633,0.00419811186249454,0.00102276146802003,0.00295444526201924,0,0,0.00570068849633661,0,0.0395588754576722,0,0.0294455504934832,0.000230497556641088,0.0103578433824937,0.00111215763798408,0,0,0.0229403444590609,0.00088450968691358,0,0,0.000561637630385146,0,0.000569340535599528,0,0.00136055561933632,0.0105050974474469,0.000296377921160185,0.0211567344414414,0,0,0,0.00412540608758418,0,0,0,0,0.00474843763438656,0,0.0143820907945518,0,0.212338738270421,0,0.00295705551951327,0,0,0.00259904078987354,0,0,0,0.0596285118530258,0,0,0.00255853393662964,0.000437012562819182,0,0,0,0.000955742819860321,0,0.000313213842668521,0,0,0,0,0,0.00916429269764976,0,0,0,0,0.000259509996626142,0,0.0063447128473391,0,0,0,0.00369989221889763,0.000282760662535103,0.000217083215006528,0,0.000294364429960604,0.00111992733802901,0,0,0,0,0,0.00235468579326785,0,0.0236869304495621,0,0,0,0.000307640794826635,0.0024952002783567,0,0,0,0,0,0.00191546731743264,0.00333530712540896,0.00195392095589468,0.0065962749070626,0,0,0.00195966541930422,0.105722229309508,0,0,0.00183880362617761,0.000568711587436955,0,0,0,0.000267438191551781,0.0848264738230804,0,0.0283518104516794,0,0,0.00100014871748065,0,0,0,0,0,0,0,0,0,0,0,0.00210132526118873,0,0,0,0.0116080391710883,0.00264484133627244,0.0399037932377409,0.00361859781215292,0,0.0049304408553086,0,0,0,0,0,0.00175716404355846,0.05501233257992,0,0.00177577527875286,0,0.000734763171740249,0.00137171997293851,0,0
"rgn.2.13",0,0.00731730172786034,0,0,0.00713681897770001,0,0,0.000791564079657471,0,0,0.000284564536679681,0,0.000353185737882744,0,0.000265422311534961,0,0.00097039122592102,0.000459593756716216,0.000332651811972971,0,0,0.000284228930880222,0.000142839221478999,0.000298445333961176,0.00494900631767636,0,0,0.000964594328726145,0,0.0123747303849067,0.00153584554821878,0.0235823961325095,0.000971309308802059,0.0175338907470026,0,0,0,0,0.000362903446534369,0.000340132370574586,0.000710299519107584,0.00778365113747552,0.0013572599358147,0.00270682837623532,0,0,0.0191857068749779,0.00230553800506715,0.0296994374394772,0,0.0328676024703413,0.000439259900196186,0.00996367322892599,0.0252532567222702,0,0,0.00647913804797526,0.000870369670501624,0.00025909400315155,0,0,0,0,0,0.00322739300683036,0.0182866498525473,0.00188424276541426,0.0216552175321732,0,0.000710299519107584,0.00048817458715539,0,0.00723003037557663,0,0,0,0.135527875541472,0.00286451336835216,0.0344346420041632,0,0.0362487108793951,0,0.00149828187390915,0,0.000320900785598542,0,0,0.000285724932274287,0,0.0423758536962624,0.000375601462406954,0,0.00840207808888666,0.000621523221424336,0.000290918649944344,0,0,0.00155456979788372,0.000258262747180842,0.000297324130581005,0,0,0.000456487961413836,0,0,0.0014828017121376,0,0,0,0.000354651650918771,0.000855955484800986,0,0,0,0,0,0.00185710753173907,0.00786448574248138,0.00152023219679255,0,0,0.0186730690961583,0,0,0.000372061652865877,0,0,0.0170160574304306,0,0.048139370899545,0.000232617693183253,0,0,0.00207169877088382,0.00313080449462125,0,0,0,0.000985470506765883,0.000442831754845651,0,0.000774885769431095,0.00187512367136099,0.00022589926854106,0,0,0.013877054250304,0.0597385482265583,0,0,0.000668061795784088,0.0015288999834815,0,0,0,0,0.00096351481604074,0,0.0270768009736276,0.00694362265491792,0,0,0,0,0,0,0.000573068157217744,0,0,0.000529118369682306,0,0,0,0.01463585913574,0,0,0,0.000286292891215176,0.000170388026845151,0.0791443375761054,0.000347252306249445,0,0.0127957934616199,0,0,0,0.000372061652865877,0,0.00103341890433048,0.120885846445848,0.00299215107115545,0.00184358414198876,0,0.00024597104223963,0.00179502044001095,0,0
"rgn.2.14",0,0,0,0,0,0,0.000365420853369197,0,0,0,0.000437300693069628,0,0,0,0,0,0.000159362877007159,0.039307722445802,0,0,0,0,0.000713902970437891,0,0.03040594043468,0,0,0,0,0.0300068879228923,0,0,0.000727606686589594,0.0118281560721582,0.00186141040687552,0,0,0,0.00200968860554388,0,0.000457761561587448,0.00165394111797564,0.0188223295973212,0.000422652966703976,0,0,0.0178049777307224,0,0.000351763149508995,0.000794475774643262,0.0482143191889197,0,0.00758747403825802,0.00494946238426983,0.00064524595987398,0,0.00102735751693307,0.0608437444542291,0,0,0,0,0,0,0.000257593325539282,0.00918134926702507,0.00356486215237312,0.00478189457844885,0,0,0,0,0.000767160280005233,0,0,0,0.0178572553135563,0,0.0505866270805547,0.000395430734298349,0.0160221790421969,0.00711319771254168,0.00396527817771845,0,0,0.00247797696267192,0.0163675869306558,0.00035149574197291,0.0022244004305955,0.00263424142163129,0,0,0.00498432126926349,0.00496027184736252,0.00731431175668467,0,0,0,0,0,0,0,0,0,0,0.00070530402866225,0,0,0,0,0,0,0,0,0,0.000296272986377579,0,0.0165667048023509,0.00300697385549811,0,0,0.0595125475362455,0,0,0.00212234905826908,0,0,0.000811906435984915,0,0.00106486256826851,0,0,0,0,0,0,0,0,0,0,0.00368812619760705,0.0105852394876856,0.0355095925116419,0.00234015420778141,0.00379827702914781,0,0.111956116932766,0.062004626051936,0,0,0.00087416669920089,0,0,0.000342285664772422,0,0,0.00401735137950902,0,0.00276571348644382,0.0215144589193203,0,0.000333364101215277,0,0,0,0,0,0.0408459521601811,0,0,0,0,0,0,0,0,0,0.0666390174045486,0,0.000531894392091013,0.00081481607307166,0.00108815573337903,0.00687699593039083,0,0.000412784538616826,0,0.00212234905826908,0,0,0.089175046162525,0,0.00467130278191384,0,0.000298952389860627,0,0,0
"rgn.2.15",0,0.00128800807909923,0,0,0,0,0,0.00713496291607391,0,0,0,0,0.00993410348800991,0,0,0.00118387678230163,0,0.0508246163069985,0,0,0,0.000389348161071709,0.00141869659125105,0,0.000778410389484102,0,0.000851997413993405,0,0,0.0397482055579172,0.0189013259660863,0,0.00195890280682223,0.0248921597518303,0.00181528187456852,0,0,0,0.00495015988778517,0.0026496231241568,0.00206762364230645,0.00148639485609653,0.0321328853496224,0,0,0,0.0230183152375185,0.00158413734997589,0.0011474938189543,0.000632316027474218,0.0262159647281508,0.00096006430687157,0.000681564780945361,0.00760190499799306,0.000178773006714354,0,0.0209010418825277,0.0243339022080331,0.000249151992568016,0,0,0.000851374440949714,0.00034036109303985,0,0,0.0156673698253887,0.00481614385290674,0.00685741528115818,0.00149259403508788,0,0,0.000774615180311714,0,0.000445958040497469,0,0.000370947725076031,0.00599737131817481,0.00132416912336604,0.00364403488271669,0,0.0290605821384503,0,0.112495317171216,0,0,0.0830839198835793,0,0.000654372520552199,0,0.0106178289644804,0,0,0.0114055679121292,0.0110855600626414,0.00128764280913153,0,0,0,0,0,0,0,0,0,0.000240931395216086,0.00214995755227948,0,0,0,0.000429398298246924,0.00105093019679574,0.000944895220142846,0,0,0,0,0.000201980155453626,0,0,0,0,0,0,0,0.00206762364230645,0,0.00210569559940106,0,0,0.0121988329875408,0,0,0,0.000355192171216315,0.00778025209622589,0,0,0,0,0,0.00176185860383227,0,0.032497479250246,0.0450343815092584,0.000862235566623839,0,0.00197705129701866,0.0775078547436994,0,0,0,0.000309476922800798,0,0,0,0,0.022743995524651,0.000439411269963666,0.06851889148685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243190833981277,0,0,0,0.00101977766244432,0.000241993385059368,0,0,0,0.0125604986535089,0.000851374440949714,0,0,0.000445958040497469,0,0,0.0770583161614276,0.00385830767671087,0.00117435232404716,0,0.000847328382402326,0,0,0.002647499899314
"rgn.2.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588598004000116,0.00761207978273858,0.00587937967945494,0,0,0,0,0.00274556550624195,0,0,0,0,0,0,0.425518236182038,0,0.00378392474017207,0.000673449322692984,0.00645379748256135,0,0,0,0,0.000726782001440381,0,0,0,0,0,0,0,0,0,0.00191040849028651,0.054821619694608,0.0461788706174591,0.00311625612974669,0,0.000783482711286394,0,0,0.0069979903836331,0.00163301400761554,0.000152315611004546,0,0,0,0,0,0.000745935998946208,0.00089182371449874,0.000209844263375109,0.0128564786469716,0,0,0.0022136160711517,0,0.000400558809216327,0,0.00015709482350659,0,0.0114070015380353,0.000166569331064986,0,0.000235943654465994,0.0304293994772492,0,0.0187697741284201,0,0.00201060086305538,0.000237151973747118,0,0,0,0.0080519028823886,0,0,0,0.0011950690919607,0,0,0,0.00721255954325062,0.000161625894533592,0,0,0,0,0,0,0.000997474089663375,0,0.00272943188719065,0,0,0,0.11890288474578,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273748789838466,0,0,0,0.000399366050271891,0,0,0,0,0.0095910581586811,0,0,0,0,0,0,0,0.0076859114768698,0.00170800105284866,0.00873968032491912,0,0,0.0038898967894238,0,0,0.00215117841528616,0,0,0,0,0,0.0629387626552996,0,0.00267736103369806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220137743150982,0,0,0,0.00154646036547223,0,0,0.00877446971180431,0,0,0,0,0,0,0,0,0.0912826452601086,0,0,0,0.0025154283608731,0,0,0
"rgn.2.19",0,0,0,0,0,0,0,0.000172302700333482,0,0,0,0,0,0,0,0,0,0,0.000426234383169681,0,0,0.000100946573735223,0.00027051542635589,0,0.000110693809590836,0,0,0,0,0.00990068864299344,0.000199336249783311,0,0,0.00846650941500637,0.000104011487191584,0,0,0,0.000245540971376631,0,0.000337355704283508,0.000594758465400731,0.00249956570258968,0.000112664420230659,0,0,0.000275916509534776,0,0.00674214771132244,0.0010771306290121,0.0127526273221628,0.000247360332418572,0.00262293333824888,0.000197328347152943,0,0,0.00605365488963244,0.00060505312226254,0,0,0,0,0,0,0,0.0027218902018462,0.000285386067642273,0.0012282621401274,0,0,0,0,0,0,0,0,0.0110746879840129,7.26569325205828e-05,0.000368803672307758,0,0.0164760825201209,8.43708617083464e-05,0.000542394631801042,0,0,0.000523831742081394,0,0,6.02986933864059e-05,0.00197688125807552,0,0,0.000282494265405772,0.000135436544069434,0.00166725899767881,0,9.31386930320364e-05,0,0,0,0,0,0,0,0,0.84548007295781,0,0,0,0.000591075659268926,0,0,0,0,0,0,0.000218773324341235,8.77991502934676e-05,0,0,9.07583215228732e-05,0.000261729234786272,0,0,0,0,7.34128398008774e-05,0,0,0.000345368025371812,0,0,6.729874419301e-05,9.5329978853528e-05,0.000289349837769237,0,0,0.000116779559290478,0,0,6.14775017535745e-05,8.49101815748047e-05,9.30085609677989e-05,0.000408482613763482,0.000153560385022315,0,0.000371900045652523,0.0185885189081715,7.32156729072143e-05,0,0.000485341306041306,0,0,0,0,0,0.0228173946223219,0,0.00500381808386617,0.000127986743909062,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5339733593596e-05,0,0,0,0.00166381079698848,6.13509900237451e-05,0,0.000111802761065738,0,0.000874321343594532,0,0,7.02400706434596e-05,0,0,0,0.00651540153882462,0,0,0,0.0025146028466094,0,0,0.00014661629979753
