cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.03,170,768,2,49,leaky_relu,double,0.1,100,0.0001227162356525,0.5787146687507629,0.1130954741353788,8,0.814922480620155,10,5.0,128,xavier_normal,0.0350362259963093,1.438357082352984e-05,0.6685962729956851,leaf,0.2364643690368457,batchnorm,cosine
0.03,171,768,2,50,leaky_relu,double,0.1,100,0.0001047750898501,0.6408044695854187,0.0836511525289249,7,0.7848837209302325,10,5.0,128,xavier_normal,0.0526382405582846,1.4425908549735066e-05,0.6783745216284311,leaf,0.23825982413779,batchnorm,cosine
0.03,173,768,2,8,leaky_relu,halve,0.4,100,7.760291111765788e-05,0.6781650185585022,0.2921401731488148,5,0.8313953488372093,10,5.0,128,xavier_normal,0.0559905544082606,1.364075153203578e-05,1.3802265662084103,leaf,0.2619771570460728,batchnorm,cosine
0.05,174,768,2,51,leaky_relu,halve,0.4,100,7.796029586856349e-05,1.0160653591156006,0.1611200351848034,4,0.8624031007751938,11,5.0,128,xavier_normal,0.0587198802835529,2.357226489970217e-05,1.1186671027503712,leaf,0.252748178986899,batchnorm,cosine
0.05,177,768,2,51,leaky_relu,double,0.1,100,0.0001029943251488,0.772131085395813,0.1669422593390067,4,0.8498062015503876,11,5.0,128,xavier_normal,0.1040754226381918,2.204393606356692e-05,1.1015959433783664,leaf,0.3023817334086036,batchnorm,cosine
0.03,175,768,2,50,leaky_relu,double,0.1,100,0.0001023040080909,0.5729353427886963,0.0485686112025657,9,0.8381782945736435,10,5.0,128,xavier_normal,0.0563021090422954,2.214042836074382e-05,0.7178925836110289,leaf,0.2628414766968993,batchnorm,cosine
0.03,176,768,2,50,leaky_relu,double,0.1,100,0.0001082149146397,0.5730119347572327,0.121881147038388,6,0.8827519379844961,11,5.0,128,xavier_normal,0.0577863462089792,2.4070705133075043e-05,0.7634290589828259,leaf,0.2159223355307006,batchnorm,cosine
0.03,178,768,2,42,leaky_relu,double,0.1,100,0.0001049784338923,0.5616124272346497,0.1000806692537652,8,0.8255813953488372,9,5.0,128,xavier_normal,0.0534040479953657,2.1218533972193263e-05,0.7009344102615526,leaf,0.2274191490690669,batchnorm,cosine
0.03,179,768,2,42,leaky_relu,double,0.1,100,0.0001072201913716,0.5055125951766968,0.072143650816113,6,0.8808139534883721,9,10.0,128,xavier_normal,0.0464474675887984,0.000117312593769,0.7027575382243825,leaf,0.2210601219249302,batchnorm,cosine
0.03,180,768,2,42,leaky_relu,double,0.1,100,9.377176694087694e-05,0.5845947861671448,0.2563234302679433,5,0.8362403100775194,9,10.0,128,xavier_normal,0.0523519608767526,3.52144746638055e-05,0.7054526212369223,leaf,0.2126577065960496,batchnorm,cosine
0.03,181,768,2,42,leaky_relu,double,0.1,100,0.0001656233089819,0.5836434364318848,0.1827362761170369,4,0.9302325581395348,9,10.0,128,xavier_normal,0.0907480667174192,0.0001483708023998,0.7113995668308911,leaf,0.2525722163437691,batchnorm,cosine
0.03,183,768,2,45,leaky_relu,double,0.1,100,0.0001149288083543,0.5324097871780396,0.1946128830669181,4,0.875968992248062,9,10.0,128,xavier_normal,0.0971830128117657,0.0001249900419145,0.717080917284663,leaf,0.2071171084534342,batchnorm,cosine
0.03,185,768,2,44,leaky_relu,double,0.1,100,0.0001143310184105,0.5542442202568054,0.2367728958902291,7,0.5571705426356589,10,10.0,128,xavier_normal,0.0264517809264041,7.157804647714354e-05,0.6425924548448521,leaf,0.227250375865231,batchnorm,cosine
0.03,186,768,2,44,leaky_relu,double,0.1,100,0.000114155683696,0.5568820238113403,0.1554514285182817,5,0.9079457364341084,10,10.0,128,xavier_normal,0.069095482257269,7.497604267831215e-05,0.6204161351960579,leaf,0.5287965813490926,batchnorm,cosine
0.03,187,768,2,45,leaky_relu,double,0.1,100,0.0001406258743946,0.5353316068649292,0.2473777185705356,6,0.7005813953488372,10,10.0,128,xavier_normal,0.024544763621119,9.902400904654748e-05,0.6676371607138438,leaf,0.2035165549009094,batchnorm,cosine
0.03,188,768,2,49,leaky_relu,double,0.0,100,0.0001276995139581,0.5524959564208984,0.1328443188631471,10,0.7412790697674418,10,5.0,128,xavier_normal,0.0246247086450459,6.996153249539647e-05,0.666395578844608,leaf,0.2274167717110654,batchnorm,cosine
0.03,189,768,2,32,leaky_relu,double,0.0,100,0.0001368731104097,0.4829867482185364,0.0371291807685865,9,0.8052325581395349,10,5.0,128,xavier_normal,0.0686934148324497,6.056487844259838e-05,0.6719046272015795,leaf,0.3557804316140691,batchnorm,cosine
0.03,190,768,2,52,gelu,double,0.0,100,0.0001400929305019,0.6314697861671448,0.1934851743266832,8,0.6976744186046512,10,5.0,128,xavier_normal,0.0248426554367816,0.00010029535892,0.7645648044181004,leaf,0.2738246226754371,batchnorm,cosine
0.03,191,768,2,32,gelu,double,0.0,100,0.0001313421114485,0.5866551399230957,0.0993100944167496,9,0.8013565891472868,9,5.0,128,xavier_normal,0.0446982301609902,5.68444623813713e-05,0.7645982782328088,leaf,0.294399949337752,batchnorm,cosine
0.03,192,768,2,37,leaky_relu,double,0.0,100,0.0001749836444519,0.536825954914093,0.064855624419062,10,0.750968992248062,9,5.0,128,xavier_normal,0.0450447730116709,2.802401863484853e-05,0.7663620132638939,leaf,0.2742038692154689,batchnorm,cosine
0.03,193,768,2,32,leaky_relu,double,0.0,100,0.0001008896999471,0.5187430381774902,0.2296133334547406,5,0.7713178294573644,11,5.0,128,xavier_normal,0.0465297639098085,2.9381176035466523e-05,0.758939465060047,leaf,0.3529639578624527,batchnorm,cosine
0.03,194,768,2,31,leaky_relu,double,0.1,100,9.801674129240892e-05,0.6890519261360168,0.1536426597683306,5,0.7383720930232558,9,5.0,128,xavier_normal,0.0842899291072033,3.179154605642023e-05,0.5840769345720164,leaf,0.3378705372031583,batchnorm,cosine
0.03,195,768,2,37,leaky_relu,double,0.0,100,9.834835173042964e-05,0.6013756394386292,0.0852698555757997,5,0.8565891472868217,11,5.0,128,xavier_normal,0.0781513041925407,2.849460778315133e-05,0.5971025060897286,leaf,0.5021427448758161,batchnorm,cosine
0.03,196,768,2,40,leaky_relu,double,0.0,100,9.938613853213058e-05,0.6609314680099487,0.0999216956974665,6,0.8517441860465116,9,5.0,128,xavier_normal,0.0752745471337765,2.983737492596472e-05,0.5877995502220872,leaf,0.3039491539158131,batchnorm,cosine
